777_126732_000072_000000	"He isn't fit to hear what's said here.	"He isn't fit to hear what's said here.
777_126732_000072_000001	He believes it's all true.	He believes it's all true.
777_126732_000072_000003	He gets into his passions over it."	He gets into his passions over it."
777_126732_000074_000000	"He glared at me, as if he didn't know who I was, when I went downstairs. His heart was going like a hammer.	"He glared at me, as if he didn't know who I was, when I went downstairs. His heart was going like a hammer.
777_126732_000074_000001	He can't help being excitable.	He can't help being excitable.
777_126732_000074_000003	It isn't his fault.	It isn't his fault.
777_126732_000075_000000	Mr Verloc made no comment.	Mr Verloc made no comment.
777_126732_000076_000000	"I wish he had never been to school," Mrs Verloc began again brusquely. "He's always taking away those newspapers from the window to read.	"I wish he had never been to school," Mrs Verloc began again brusquely. "He's always taking away those newspapers from the window to read.
777_126732_000076_000001	He gets a red face poring over them.	He gets a red face poring over them.
777_126732_000076_000002	We don't get rid of a dozen numbers in a month.	We don't get rid of a dozen numbers in a month.
777_126732_000076_000004	And Mr Ossipon brings every week a pile of these F. P. tracts to sell at a halfpenny each.	And Mr Ossipon brings every week a pile of these f p tracts to sell at a halfpenny each.
777_126732_000076_000005	I wouldn't give a halfpenny for the whole lot.	I wouldn't give a halfpenny for the whole lot.
777_126732_000076_000006	It's silly reading--that's what it is.	It's silly reading-that's what it is.
777_126732_000076_000007	There's no sale for it.	There's no sale for it.
777_126732_000076_000008	The other day Stevie got hold of one, and there was a story in it of a German soldier officer tearing half-off the ear of a recruit, and nothing was done to him for it.	The other day Stevie got hold of one, and there was a story in it of a German soldier officer tearing half off the ear of a recruit, and nothing was done to him for it.
777_126732_000076_000009	The brute!	The brute!
777_126732_000076_000010	I couldn't do anything with Stevie that afternoon.	I couldn't do anything with Stevie that afternoon.
777_126732_000076_000011	The story was enough, too, to make one's blood boil.	The story was enough, too, to make one's blood boil.
777_126732_000076_000012	But what's the use of printing things like that?	But what's the use of printing things like that?
777_126732_000076_000013	We aren't German slaves here, thank God.	We aren't German slaves here, thank God.
