84_121550_000000_000000	When underneath us was the stairway all Run o'er, and we were on the highest step, Virgilius fastened upon me his eyes,	When underneath us was the stairway all Run o'er, and we were on the highest step, Virgilius fastened upon me his eyes,	false	0	5.64	21.740889
84_121550_000001_000000	And said: "The temporal fire and the eternal, Son, thou hast seen, and to a place art come Where of myself no farther I discern.	And said: "The temporal fire and the eternal, Son, thou hast seen, and to a place art come Where of myself no farther I discern.	false	5.64	11.91	24.86741
84_121550_000002_000000	By intellect and art I here have brought thee; Take thine own pleasure for thy guide henceforth; Beyond the steep ways and the narrow art thou.	By intellect and art I here have brought thee; Take thine own pleasure for thy guide henceforth; Beyond the steep ways and the narrow art thou.	false	11.91	20.49	24.2555
84_121550_000003_000000	Behold the sun, that shines upon thy forehead; Behold the grass, the flowerets, and the shrubs Which of itself alone this land produces.	Behold the sun, that shines upon thy forehead; Behold the grass, the flowerets, and the shrubs Which of itself alone this land produces.	false	20.49	22.8	19
84_121550_000004_000000	Until rejoicing come the beauteous eyes Which weeping caused me to come unto thee, Thou canst sit down, and thou canst walk among them.	Until rejoicing come the beauteous eyes Which weeping caused me to come unto thee, Thou canst sit down, and thou canst walk among them.	false	22.8	25.2	20.175125
84_121550_000005_000000	Expect no more or word or sign from me; Free and upright and sound is thy free-will, And error were it not to do its bidding;	Expect no more or word or sign from me; Free and upright and sound is thy free will, And error were it not to do its bidding;	false	25.2	28.53	23.298426
84_121550_000006_000000	Thee o'er thyself I therefore crown and mitre!"	Thee o'er thyself I therefore crown and mitre!"	false	28.53	30.93	-20
84_121550_000007_000000	Purgatorio: Canto XXVIII	Purgatorio: Canto twenty eight	true	30.93	33.52	26.182976
84_121550_000008_000000	Eager already to search in and round The heavenly forest, dense and living-green, Which tempered to the eyes the new-born day,	Eager already to search in and round The heavenly forest, dense and living green, Which tempered to the eyes the new born day,	true	34.19	41.88	14
84_121550_000009_000000	Withouten more delay I left the bank, Taking the level country slowly, slowly Over the soil that everywhere breathes fragrance.	Withouten more delay I left the bank, Taking the level country slowly, slowly Over the soil that everywhere breathes fragrance.	false	41.88	50.38	20.786371
84_121550_000010_000000	A softly-breathing air, that no mutation Had in itself, upon the forehead smote me No heavier blow than of a gentle wind,	A softly breathing air, that no mutation Had in itself, upon the forehead smote me No heavier blow than of a gentle wind,	true	50.75	59.23	21.753006
84_121550_000011_000000	Whereat the branches, lightly tremulous, Did all of them bow downward toward that side Where its first shadow casts the Holy Mountain;	Whereat the branches, lightly tremulous, Did all of them bow downward toward that side Where its first shadow casts the Holy Mountain;	true	59.45	67.57	19
84_121550_000012_000000	Yet not from their upright direction swayed, So that the little birds upon their tops Should leave the practice of each art of theirs;	Yet not from their upright direction swayed, So that the little birds upon their tops Should leave the practice of each art of theirs;	true	67.7	75.43	23.057905
84_121550_000013_000000	But with full ravishment the hours of prime, Singing, received they in the midst of leaves, That ever bore a burden to their rhymes,	But with full ravishment the hours of prime, Singing, received they in the midst of leaves, That ever bore a burden to their rhymes,	true	75.62	84.015	20.73235
84_121550_000014_000000	Such as from branch to branch goes gathering on Through the pine forest on the shore of Chiassi, When Eolus unlooses the Sirocco.	Such as from branch to branch goes gathering on Through the pine forest on the shore of Chiassi, When Eolus unlooses the Sirocco.	false	84.015	92.32	21.291903
84_121550_000015_000000	Already my slow steps had carried me Into the ancient wood so far, that I Could not perceive where I had entered it.	Already my slow steps had carried me Into the ancient wood so far, that I Could not perceive where I had entered it.	true	93.38	100.84	20.510344
84_121550_000016_000000	And lo! my further course a stream cut off, Which tow'rd the left hand with its little waves Bent down the grass that on its margin sprang.	And lo! my further course a stream cut off, Which tow'rd the left hand with its little waves Bent down the grass that on its margin sprang.	false	101	110.08	24.065214
84_121550_000017_000000	All waters that on earth most limpid are Would seem to have within themselves some mixture Compared with that which nothing doth conceal,	All waters that on earth most limpid are Would seem to have within themselves some mixture Compared with that which nothing doth conceal,	true	110.12	117.87	14
84_121550_000018_000000	Although it moves on with a brown, brown current Under the shade perpetual, that never Ray of the sun lets in, nor of the moon.	Although it moves on with a brown, brown current Under the shade perpetual, that never Ray of the sun lets in, nor of the moon.	true	117.87	126.37	19.75097
84_121550_000019_000000	With feet I stayed, and with mine eyes I passed Beyond the rivulet, to look upon The great variety of the fresh may.	With feet I stayed, and with mine eyes I passed Beyond the rivulet, to look upon The great variety of the fresh may.	true	126.95	134.83	23.945124
84_121550_000020_000000	And there appeared to me (even as appears Suddenly something that doth turn aside Through very wonder every other thought)	And there appeared to me (even as appears Suddenly something that doth turn aside Through very wonder every other thought)	true	135.71	142.32	23
84_121550_000021_000000	A lady all alone, who went along Singing and culling floweret after floweret, With which her pathway was all painted over.	A lady all alone, who went along Singing and culling floweret after floweret, With which her pathway was all painted over.	false	142.32	151.12	24.851221
84_121550_000022_000000	"Ah, beauteous lady, who in rays of love Dost warm thyself, if I may trust to looks, Which the heart's witnesses are wont to be,	"Ah, beauteous lady, who in rays of love Dost warm thyself, if I may trust to looks, Which the heart's witnesses are wont to be,	false	151.4	159.255	15
84_121550_000023_000000	May the desire come unto thee to draw Near to this river's bank," I said to her, "So much that I might hear what thou art singing.	May the desire come unto thee to draw Near to this river's bank," I said to her, "So much that I might hear what thou art singing.	true	159.255	167.65	23.943958
84_121550_000024_000000	Thou makest me remember where and what Proserpina that moment was when lost Her mother her, and she herself the Spring."	Thou makest me remember where and what Proserpina that moment was when lost Her mother her, and she herself the Spring."	true	167.81	175.81	20.481327
84_121550_000025_000000	As turns herself, with feet together pressed And to the ground, a lady who is dancing, And hardly puts one foot before the other,	As turns herself, with feet together pressed And to the ground, a lady who is dancing, And hardly puts one foot before the other,	true	176.24	183.405	16
84_121550_000026_000000	On the vermilion and the yellow flowerets She turned towards me, not in other wise Than maiden who her modest eyes casts down;	On the vermilion and the yellow flowerets She turned towards me, not in other wise Than maiden who her modest eyes casts down;	false	183.405	191.71	20.951767
84_121550_000027_000000	And my entreaties made to be content, So near approaching, that the dulcet sound Came unto me together with its meaning	And my entreaties made to be content, So near approaching, that the dulcet sound Came unto me together with its meaning	true	192.08	198.855	16
84_121550_000028_000000	As soon as she was where the grasses are. Bathed by the waters of the beauteous river, To lift her eyes she granted me the boon.	As soon as she was where the grasses are. Bathed by the waters of the beauteous river, To lift her eyes she granted me the boon.	true	198.855	207.82	21.801558
84_121550_000029_000000	I do not think there shone so great a light Under the lids of Venus, when transfixed By her own son, beyond his usual custom!	I do not think there shone so great a light Under the lids of Venus, when transfixed By her own son, beyond his usual custom!	true	208.07	216.01	22.519526
84_121550_000030_000000	Erect upon the other bank she smiled, Bearing full many colours in her hands, Which that high land produces without seed.	Erect upon the other bank she smiled, Bearing full many colours in her hands, Which that high land produces without seed.	true	216.23	224.17	23.132124
84_121550_000031_000000	Apart three paces did the river make us; But Hellespont, where Xerxes passed across, (A curb still to all human arrogance,)	Apart three paces did the river make us; But Hellespont, where Xerxes passed across, (A curb still to all human arrogance,)	true	224.84	232.395	22.85974
84_121550_000032_000000	More hatred from Leander did not suffer For rolling between Sestos and Abydos, Than that from me, because it oped not then.	More hatred from Leander did not suffer For rolling between Sestos and Abydos, Than that from me, because it oped not then.	true	232.395	240.61	20.451246
84_121550_000033_000000	"Ye are new-comers; and because I smile," Began she, "peradventure, in this place Elect to human nature for its nest,	"Ye are new comers; and because I smile," Began she, "peradventure, in this place Elect to human nature for its nest,	true	241.31	248.94	22.867336
84_121550_000034_000000	Some apprehension keeps you marvelling; But the psalm 'Delectasti' giveth light Which has the power to uncloud your intellect.	Some apprehension keeps you marvelling; But the psalm 'Delectasti' giveth light Which has the power to uncloud your intellect.	true	248.94	257.65	20.927818
84_121550_000035_000000	And thou who foremost art, and didst entreat me, Speak, if thou wouldst hear more; for I came ready To all thy questionings, as far as needful."	And thou who foremost art, and didst entreat me, Speak, if thou wouldst hear more; for I came ready To all thy questionings, as far as needful."	false	258.17	266.95	22.351627
84_121550_000036_000000	"The water," said I, "and the forest's sound, Are combating within me my new faith In something which I heard opposed to this."	"The water," said I, "and the forest's sound, Are combating within me my new faith In something which I heard opposed to this."	true	267.92	275.41	21
84_121550_000037_000000	Whence she: "I will relate how from its cause Proceedeth that which maketh thee to wonder, And purge away the cloud that smites upon thee.	Whence she: "I will relate how from its cause Proceedeth that which maketh thee to wonder, And purge away the cloud that smites upon thee.	false	275.63	285.21	21.844921
84_121550_000038_000000	The Good Supreme, sole in itself delighting, Created man good, and this goodly place Gave him as hansel of eternal peace.	The Good Supreme, sole in itself delighting, Created man good, and this goodly place Gave him as hansel of eternal peace.	true	285.21	293.73	23.941708
84_121550_000039_000000	By his default short while he sojourned here; By his default to weeping and to toil He changed his innocent laughter and sweet play.	By his default short while he sojourned here; By his default to weeping and to toil He changed his innocent laughter and sweet play.	true	293.73	303.25	22.86507
84_121550_000040_000000	That the disturbance which below is made By exhalations of the land and water, (Which far as may be follow after heat,)	That the disturbance which below is made By exhalations of the land and water, (Which far as may be follow after heat,)	true	303.32	309.945	16
84_121550_000041_000000	Might not upon mankind wage any war, This mount ascended tow'rds the heaven so high, And is exempt, from there where it is locked.	Might not upon mankind wage any war, This mount ascended tow'rds the heaven so high, And is exempt, from there where it is locked.	false	309.945	319.72	21.508734
84_121550_000042_000000	Now since the universal atmosphere Turns in a circuit with the primal motion Unless the circle is broken on some side,	Now since the universal atmosphere Turns in a circuit with the primal motion Unless the circle is broken on some side,	true	319.73	327.165	18
84_121550_000043_000000	Upon this height, that all is disengaged In living ether, doth this motion strike And make the forest sound, for it is dense;	Upon this height, that all is disengaged In living ether, doth this motion strike And make the forest sound, for it is dense;	false	327.165	336.04	22.803276
84_121550_000044_000000	And so much power the stricken plant possesses That with its virtue it impregns the air, And this, revolving, scatters it around;	And so much power the stricken plant possesses That with its virtue it impregns the air, And this, revolving, scatters it around;	true	336.17	345.04	23.675013
84_121550_000045_000000	And yonder earth, according as 'tis worthy In self or in its clime, conceives and bears Of divers qualities the divers trees;	And yonder earth, according as 'tis worthy In self or in its clime, conceives and bears Of divers qualities the divers trees;	false	345.35	354.01	20
84_121550_000046_000000	It should not seem a marvel then on earth, This being heard, whenever any plant Without seed manifest there taketh root.	It should not seem a marvel then on earth, This being heard, whenever any plant Without seed manifest there taketh root.	true	354.35	362.77	22.274393
84_121550_000047_000000	And thou must know, this holy table-land In which thou art is full of every seed, And fruit has in it never gathered there.	And thou must know, this holy table land In which thou art is full of every seed, And fruit has in it never gathered there.	false	363.2	371.44	20.969471
84_121550_000048_000000	The water which thou seest springs not from vein Restored by vapour that the cold condenses, Like to a stream that gains or loses breath;	The water which thou seest springs not from vein Restored by vapour that the cold condenses, Like to a stream that gains or loses breath;	false	371.81	379.935	21
84_121550_000049_000000	But issues from a fountain safe and certain, Which by the will of God as much regains As it discharges, open on two sides.	But issues from a fountain safe and certain, Which by the will of God as much regains As it discharges, open on two sides.	true	379.935	388.42	21.776114
84_121550_000050_000000	Upon this side with virtue it descends, Which takes away all memory of sin; On that, of every good deed done restores it.	Upon this side with virtue it descends, Which takes away all memory of sin; On that, of every good deed done restores it.	false	388.49	396.91	22.70903
84_121550_000051_000000	Here Lethe, as upon the other side Eunoe, it is called; and worketh not If first on either side it be not tasted.	Here Lethe, as upon the other side Eunoe, it is called; and worketh not If first on either side it be not tasted.	false	397.22	405.13	22.579506
84_121550_000052_000000	This every other savour doth transcend; And notwithstanding slaked so far may be Thy thirst, that I reveal to thee no more,	This every other savour doth transcend; And notwithstanding slaked so far may be Thy thirst, that I reveal to thee no more,	false	405.38	413.68	20.85517
84_121550_000053_000000	I'll give thee a corollary still in grace, Nor think my speech will be to thee less dear If it spread out beyond my promise to thee.	I'll give thee a corollary still in grace, Nor think my speech will be to thee less dear If it spread out beyond my promise to thee.	false	413.93	422.38	21.330402
84_121550_000054_000000	Those who in ancient times have feigned in song The Age of Gold and its felicity, Dreamed of this place perhaps upon Parnassus.	Those who in ancient times have feigned in song The Age of Gold and its felicity, Dreamed of this place perhaps upon Parnassus.	false	422.6	431.47	22.711424
