1988_148538_000000_000000	I am aware that it has not unfrequently happened that the same men have had very high-bred manners and very low-born feelings: the interior of courts has sufficiently shown what imposing externals may conceal the meanest hearts.	I am aware that it has not unfrequently happened that the same men have had very high bred manners and very low born feelings: the interior of courts has sufficiently shown what imposing externals may conceal the meanest hearts.	false	0	10.44	23.870909
1988_148538_000000_000001	But though the manners of aristocracy did not constitute virtue, they sometimes embellish virtue itself.	But though the manners of aristocracy did not constitute virtue, they sometimes embellish virtue itself.	false	10.44	13.71	27.321278
1988_148538_000000_000002	It was no ordinary sight to see a numerous and powerful class of men, whose every outward action seemed constantly to be dictated by a natural elevation of thought and feeling, by delicacy and regularity of taste, and by urbanity of manners.	It was no ordinary sight to see a numerous and powerful class of men, whose every outward action seemed constantly to be dictated by a natural elevation of thought and feeling, by delicacy and regularity of taste, and by urbanity of manners.	false	13.71	19.53	27.874561
1988_148538_000000_000003	Those manners threw a pleasing illusory charm over human nature; and though the picture was often a false one, it could not be viewed without a noble satisfaction.	Those manners threw a pleasing illusory charm over human nature; and though the picture was often a false one, it could not be viewed without a noble satisfaction.	false	19.53	21.69	30.179943
1988_148538_000001_000000	Chapter XV: Of The Gravity Of The Americans, And Why It Does Not Prevent Them From Often Committing Inconsiderate Actions	Chapter fifteen: Of The Gravity Of The Americans, And Why It Does Not Prevent Them From Often Committing Inconsiderate Actions	true	21.69	29.68	25.453472
1988_148538_000002_000000	Men who live in democratic countries do not value the simple, turbulent, or coarse diversions in which the people indulge in aristocratic communities: such diversions are thought by them to be puerile or insipid.	Men who live in democratic countries do not value the simple, turbulent, or coarse diversions in which the people indulge in aristocratic communities: such diversions are thought by them to be puerile or insipid.	true	30.62	43.24	23.774164
1988_148538_000002_000001	Nor have they a greater inclination for the intellectual and refined amusements of the aristocratic classes.	Nor have they a greater inclination for the intellectual and refined amusements of the aristocratic classes.	true	43.43	49.03	24
1988_148538_000002_000002	They want something productive and substantial in their pleasures; they want to mix actual fruition with their joy.	They want something productive and substantial in their pleasures; they want to mix actual fruition with their joy.	true	49.28	55.15	24.826729
1988_148538_000002_000003	In aristocratic communities the people readily give themselves up to bursts of tumultuous and boisterous gayety, which shake off at once the recollection of their privations: the natives of democracies are not fond of being thus violently broken in upon, and they never lose sight of their own selves without regret.	In aristocratic communities the people readily give themselves up to bursts of tumultuous and boisterous gayety, which shake off at once the recollection of their privations: the natives of democracies are not fond of being thus violently broken in upon, and they never lose sight of their own selves without regret.	false	55.37	71.8	24.284006
1988_148538_000002_000004	They prefer to these frivolous delights those more serious and silent amusements which are like business, and which do not drive business wholly from their minds.	They prefer to these frivolous delights those more serious and silent amusements which are like business, and which do not drive business wholly from their minds.	true	72.32	80.86	24
1988_148538_000002_000005	An American, instead of going in a leisure hour to dance merrily at some place of public resort, as the fellows of his calling continue to do throughout the greater part of Europe, shuts himself up at home to drink.	An American, instead of going in a leisure hour to dance merrily at some place of public resort, as the fellows of his calling continue to do throughout the greater part of Europe, shuts himself up at home to drink.	true	81.11	91.96	25.007494
1988_148538_000002_000006	He thus enjoys two pleasures; he can go on thinking of his business, and he can get drunk decently by his own fireside.	He thus enjoys two pleasures; he can go on thinking of his business, and he can get drunk decently by his own fireside.	false	92.18	99.1	20.803183
1988_148538_000003_000000	I thought that the English constituted the most serious nation on the face of the earth, but I have since seen the Americans and have changed my opinion.	I thought that the English constituted the most serious nation on the face of the earth, but I have since seen the Americans and have changed my opinion.	true	99.92	107.44	23.986198
1988_148538_000003_000001	I do not mean to say that temperament has not a great deal to do with the character of the inhabitants of the United States, but I think that their political institutions are a still more influential cause.	I do not mean to say that temperament has not a great deal to do with the character of the inhabitants of the United States, but I think that their political institutions are a still more influential cause.	false	107.57	117.34	26.844803
1988_148538_000003_000002	I believe the seriousness of the Americans arises partly from their pride.	I believe the seriousness of the Americans arises partly from their pride.	true	117.53	121.81	23.963003
