5338_24615_000000_000000	It was about noon when Captain Waverley entered the straggling village, or rather hamlet, of Tully-Veolan, close to which was situated the mansion of the proprietor.	It was about noon when Captain Waverley entered the straggling village, or rather hamlet, of Tully Veolan, close to which was situated the mansion of the proprietor.	false	28.74	38.14	22
5338_24615_000000_000001	The houses seemed miserable in the extreme, especially to an eye accustomed to the smiling neatness of English cottages.	The houses seemed miserable in the extreme, especially to an eye accustomed to the smiling neatness of English cottages.	true	38.93	45.94	16
5338_24615_000000_000002	They stood, without any respect for regularity, on each side of a straggling kind of unpaved street, where children, almost in a primitive state of nakedness, lay sprawling, as if to be crushed by the hoofs of the first passing horse.	They stood, without any respect for regularity, on each side of a straggling kind of unpaved street, where children, almost in a primitive state of nakedness, lay sprawling, as if to be crushed by the hoofs of the first passing horse.	true	46.34	61.21	21.498411
5338_24615_000000_000003	Occasionally, indeed, when such a consummation seemed inevitable, a watchful old grandam, with her close cap, distaff, and spindle, rushed like a sibyl in frenzy out of one of these miserable cells, dashed into the middle of the path, and snatching up her own charge from among the sunburnt loiterers, saluted him with a sound cuff, and transported him back to his dungeon, the little white-headed varlet screaming all the while, from the very top of his lungs, a shrilly treble to the growling remonstrances of the enraged matron.	Occasionally, indeed, when such a consummation seemed inevitable, a watchful old grandam, with her close cap, distaff, and spindle, rushed like a sibyl in frenzy out of one of these miserable cells, dashed into the middle of the path, and snatching up her own charge from among the sunburnt loiterers, saluted him with a sound cuff, and transported him back to his dungeon, the little white headed varlet screaming all the while, from the very top of his lungs, a shrilly treble to the growling remonstrances of the enraged matron.	true	61.73	93.22	19
5338_24615_000000_000004	Another part in this concert was sustained by the incessant yelping of a score of idle useless curs, which followed, snarling, barking, howling, and snapping at the horses' heels; a nuisance at that time so common in Scotland, that a French tourist, who, like other travellers, longed to find a good and rational reason for everything he saw, has recorded, as one of the memorabilia of Caledonia, that the state maintained, in each village a relay of curs, called collies, whose duty it was to chase the chevaux de poste (too starved and exhausted to move without such a stimulus) from one hamlet to another, till their annoying convoy drove them to the end of their stage.	Another part in this concert was sustained by the incessant yelping of a score of idle useless curs, which followed, snarling, barking, howling, and snapping at the horses' heels; a nuisance at that time so common in Scotland, that a French tourist, who, like other travellers, longed to find a good and rational reason for everything he saw, has recorded, as one of the memorabilia of Caledonia, that the state maintained, in each village a relay of curs, called collies, whose duty it was to chase the chevaux de poste (too starved and exhausted to move without such a stimulus) from one hamlet to another, till their annoying convoy drove them to the end of their stage.	false	94.25	138.37	21.146133
5338_24615_000000_000005	The evil and remedy (such as it is) still exist.--But this is remote from our present purpose, and is only thrown out for consideration of the collectors under Mr. Dent's Dog Bill.	The evil and remedy (such as it is) still exist.--But this is remote from our present purpose, and is only thrown out for consideration of the collectors under mr Dent's Dog Bill.	true	138.62	149.8	22.286882
5338_24615_000001_000000	As Waverley moved on, here and there an old man, bent as much by toil as years, his eyes bleared with age and smoke, tottered to the door of his hut, to gaze on the dress of the stranger and the form and motions of the horses, and then assembled, with his neighbours, in a little group at the smithy, to discuss the probabilities of whence the stranger came and where he might be going.	As Waverley moved on, here and there an old man, bent as much by toil as years, his eyes bleared with age and smoke, tottered to the door of his hut, to gaze on the dress of the stranger and the form and motions of the horses, and then assembled, with his neighbours, in a little group at the smithy, to discuss the probabilities of whence the stranger came and where he might be going.	false	150.35	172.29	20
5338_24615_000001_000001	Three or four village girls, returning from the well or brook with pitchers and pails upon their heads, formed more pleasing objects, and, with their thin short-gowns and single petticoats, bare arms, legs, and feet, uncovered heads and braided hair, somewhat resembled Italian forms of landscape.	Three or four village girls, returning from the well or brook with pitchers and pails upon their heads, formed more pleasing objects, and, with their thin short gowns and single petticoats, bare arms, legs, and feet, uncovered heads and braided hair, somewhat resembled Italian forms of landscape.	true	172.29	192.345	21.504362
5338_24615_000001_000002	Nor could a lover of the picturesque have challenged either the elegance of their costume or the symmetry of their shape; although, to say the truth, a mere Englishman in search of the COMFORTABLE, a word peculiar to his native tongue, might have wished the clothes less scanty, the feet and legs somewhat protected from the weather, the head and complexion shrouded from the sun, or perhaps might even have thought the whole person and dress considerably improved by a plentiful application of spring water, with a quantum sufficit of soap.	Nor could a lover of the picturesque have challenged either the elegance of their costume or the symmetry of their shape; although, to say the truth, a mere Englishman in search of the COMFORTABLE, a word peculiar to his native tongue, might have wished the clothes less scanty, the feet and legs somewhat protected from the weather, the head and complexion shrouded from the sun, or perhaps might even have thought the whole person and dress considerably improved by a plentiful application of spring water, with a quantum sufficit of soap.	true	192.345	225.585	24.194042
5338_24615_000001_000003	The whole scene was depressing; for it argued, at the first glance, at least a stagnation of industry, and perhaps of intellect.	The whole scene was depressing; for it argued, at the first glance, at least a stagnation of industry, and perhaps of intellect.	true	225.585	234.28	20.758825
