1462_170142_000001_000000	The last two days of the voyage Bartley found almost intolerable.	The last two days of the voyage Bartley found almost intolerable.
1462_170142_000001_000001	The stop at Queenstown, the tedious passage up the Mersey, were things that he noted dimly through his growing impatience.	The stop at Queenstown, the tedious passage up the Mersey, were things that he noted dimly through his growing impatience.
1462_170142_000001_000002	He had planned to stop in Liverpool; but, instead, he took the boat train for London.	He had planned to stop in Liverpool; but, instead, he took the boat train for London.
1462_170142_000002_000000	Emerging at Euston at half-past three o'clock in the afternoon, Alexander had his luggage sent to the Savoy and drove at once to Bedford Square.	Emerging at Euston at half past three o'clock in the afternoon, Alexander had his luggage sent to the Savoy and drove at once to Bedford Square.
1462_170142_000002_000001	When Marie met him at the door, even her strong sense of the proprieties could not restrain her surprise and delight.	When Marie met him at the door, even her strong sense of the proprieties could not restrain her surprise and delight.
1462_170142_000002_000003	The room was empty when he entered.	The room was empty when he entered.
1462_170142_000002_000004	A coal fire was crackling in the grate and the lamps were lit, for it was already beginning to grow dark outside.	A coal fire was crackling in the grate and the lamps were lit, for it was already beginning to grow dark outside.
1462_170142_000002_000005	Alexander did not sit down.	Alexander did not sit down.
1462_170142_000002_000008	"Oh, what a grand thing to happen on a raw day!	"Oh, what a grand thing to happen on a raw day!
1462_170142_000002_000009	I felt it in my bones when I woke this morning that something splendid was going to turn up.	I felt it in my bones when I woke this morning that something splendid was going to turn up.
1462_170142_000002_000010	I thought it might be Sister Kate or Cousin Mike would be happening along.	I thought it might be Sister Kate or Cousin Mike would be happening along.
1462_170142_000002_000011	I never dreamed it would be you, Bartley.	I never dreamed it would be you, Bartley.
1462_170142_000002_000012	But why do you let me chatter on like this?	But why do you let me chatter on like this?
1462_170142_000002_000013	Come over to the fire; you're chilled through."	Come over to the fire; you're chilled through."
1462_170142_000004_000000	"When did you come, Bartley, and how did it happen?	"When did you come, Bartley, and how did it happen?
1462_170142_000004_000001	You haven't spoken a word."	You haven't spoken a word."
1462_170142_000005_000001	I landed at Liverpool this morning and came down on the boat train."	I landed at Liverpool this morning and came down on the boat train."
1462_170142_000006_000000	Alexander leaned forward and warmed his hands before the blaze.	Alexander leaned forward and warmed his hands before the blaze.
1462_170142_000006_000001	Hilda watched him with perplexity.	Hilda watched him with perplexity.
1462_170142_000007_000000	"There's something troubling you, Bartley.	"There's something troubling you, Bartley.
1462_170142_000007_000001	What is it?"	What is it?"
1462_170142_000008_000000	Bartley bent lower over the fire.	Bartley bent lower over the fire.
1462_170142_000008_000001	"It's the whole thing that troubles me, Hilda.	"It's the whole thing that troubles me, Hilda.
1462_170142_000009_000000	Hilda took a quick, soft breath.	Hilda took a quick, soft breath.
1462_170142_000009_000001	She looked at his heavy shoulders and big, determined head, thrust forward like a catapult in leash.	She looked at his heavy shoulders and big, determined head, thrust forward like a catapult in leash.
1462_170142_000010_000000	"What about us, Bartley?" she asked in a thin voice.	"What about us, Bartley?" she asked in a thin voice.
1462_170142_000011_000000	He locked and unlocked his hands over the grate and spread his fingers close to the bluish flame, while the coals crackled and the clock ticked and a street vendor began to call under the window.	He locked and unlocked his hands over the grate and spread his fingers close to the bluish flame, while the coals crackled and the clock ticked and a street vendor began to call under the window.
1462_170142_000011_000001	At last Alexander brought out one word:--	At last Alexander brought out one word:--
1462_170142_000012_000000	"Everything!"	"Everything!"
1462_170142_000013_000000	Hilda was pale by this time, and her eyes were wide with fright.	Hilda was pale by this time, and her eyes were wide with fright.
1462_170142_000013_000001	She looked about desperately from Bartley to the door, then to the windows, and back again to Bartley.	She looked about desperately from Bartley to the door, then to the windows, and back again to Bartley.
1462_170142_000015_000000	"I can't live with myself any longer," he answered roughly.	"I can't live with myself any longer," he answered roughly.
1462_170142_000016_000000	He rose and pushed the chair behind him and began to walk miserably about the room, seeming to find it too small for him.	He rose and pushed the chair behind him and began to walk miserably about the room, seeming to find it too small for him.
1462_170142_000016_000001	He pulled up a window as if the air were heavy.	He pulled up a window as if the air were heavy.
1462_170142_000017_000000	Hilda watched him from her corner, trembling and scarcely breathing, dark shadows growing about her eyes.	Hilda watched him from her corner, trembling and scarcely breathing, dark shadows growing about her eyes.
1462_170142_000019_000000	"Always.	"Always.
1462_170142_000019_000001	But it's worse now.	But it's worse now.
1462_170142_000019_000003	It tortures me every minute."	It tortures me every minute."
1462_170142_000021_000000	He ignored her question.	He ignored her question.
1462_170142_000021_000001	"I am not a man who can live two lives," he went on feverishly.	"I am not a man who can live two lives," he went on feverishly.
1462_170142_000021_000002	"Each life spoils the other.	"Each life spoils the other.
1462_170142_000021_000003	I get nothing but misery out of either.	I get nothing but misery out of either.
1462_170142_000021_000005	There is this deception between me and everything."	There is this deception between me and everything."
