2086_149214_000000_000000	"'The House of the Seven Gables' in my opinion, is better than 'The Scarlet Letter:' but I should not wonder if I had refined upon the principal character a little too much for popular appreciation, nor if the romance of the book should be somewhat at odds with the humble and familiar scenery in which I invest it.	"'The House of the Seven Gables' in my opinion, is better than 'The Scarlet Letter:' but I should not wonder if I had refined upon the principal character a little too much for popular appreciation, nor if the romance of the book should be somewhat at odds with the humble and familiar scenery in which I invest it.	false	3.6	14.73	22.303808
2086_149214_000000_000001	But I feel that portions of it are as good as anything I can hope to write, and the publisher speaks encouragingly of its success."	But I feel that portions of it are as good as anything I can hope to write, and the publisher speaks encouragingly of its success."	false	14.73	22.11	21.192232
2086_149214_000001_000000	From England, especially, came many warm expressions of praise,--a fact which Mrs. Hawthorne, in a private letter, commented on as the fulfillment of a possibility which Hawthorne, writing in boyhood to his mother, had looked forward to.	From England, especially, came many warm expressions of praise,--a fact which mrs Hawthorne, in a private letter, commented on as the fulfillment of a possibility which Hawthorne, writing in boyhood to his mother, had looked forward to.	false	22.11	25.92	22.648056
2086_149214_000001_000001	He had asked her if she would not like him to become an author and have his books read in England.	He had asked her if she would not like him to become an author and have his books read in England.	false	25.92	28.26	10.786176
2086_149214_000002_000000	G. P. L.	g p l	false	28.26	28.59	8
2086_149214_000003_000000	PREFACE.	PREFACE.	false	28.59	28.71	-20
2086_149214_000004_000000	WHEN a writer calls his work a Romance, it need hardly be observed that he wishes to claim a certain latitude, both as to its fashion and material, which he would not have felt himself entitled to assume had he professed to be writing a Novel.	WHEN a writer calls his work a Romance, it need hardly be observed that he wishes to claim a certain latitude, both as to its fashion and material, which he would not have felt himself entitled to assume had he professed to be writing a Novel.	true	28.71	41.65	23.51182
2086_149214_000004_000001	The latter form of composition is presumed to aim at a very minute fidelity, not merely to the possible, but to the probable and ordinary course of man's experience.	The latter form of composition is presumed to aim at a very minute fidelity, not merely to the possible, but to the probable and ordinary course of man's experience.	false	42.89	52.3	23.894075
2086_149214_000004_000002	The former--while, as a work of art, it must rigidly subject itself to laws, and while it sins unpardonably so far as it may swerve aside from the truth of the human heart--has fairly a right to present that truth under circumstances, to a great extent, of the writer's own choosing or creation.	The former-while, as a work of art, it must rigidly subject itself to laws, and while it sins unpardonably so far as it may swerve aside from the truth of the human heart-has fairly a right to present that truth under circumstances, to a great extent, of the writer's own choosing or creation.	true	53.03	70.21	22.498232
2086_149214_000004_000003	If he think fit, also, he may so manage his atmospherical medium as to bring out or mellow the lights and deepen and enrich the shadows of the picture.	If he think fit, also, he may so manage his atmospherical medium as to bring out or mellow the lights and deepen and enrich the shadows of the picture.	true	70.76	79.33	23.611605
2086_149214_000004_000004	He will be wise, no doubt, to make a very moderate use of the privileges here stated, and, especially, to mingle the Marvelous rather as a slight, delicate, and evanescent flavor, than as any portion of the actual substance of the dish offered to the public.	He will be wise, no doubt, to make a very moderate use of the privileges here stated, and, especially, to mingle the Marvelous rather as a slight, delicate, and evanescent flavor, than as any portion of the actual substance of the dish offered to the public.	true	80	94.03	21.081644
2086_149214_000004_000005	He can hardly be said, however, to commit a literary crime even if he disregard this caution.	He can hardly be said, however, to commit a literary crime even if he disregard this caution.	true	94.85	100.21	23.140217
2086_149214_000005_000000	In the present work, the author has proposed to himself--but with what success, fortunately, it is not for him to judge--to keep undeviatingly within his immunities.	In the present work, the author has proposed to himself-but with what success, fortunately, it is not for him to judge-to keep undeviatingly within his immunities.	false	101.69	111.61	23.1607
2086_149214_000005_000001	The point of view in which this tale comes under the Romantic definition lies in the attempt to connect a bygone time with the very present that is flitting away from us.	The point of view in which this tale comes under the Romantic definition lies in the attempt to connect a bygone time with the very present that is flitting away from us.	true	112.64	121.78	24.042788
2086_149214_000005_000002	It is a legend prolonging itself, from an epoch now gray in the distance, down into our own broad daylight, and bringing along with it some of its legendary mist, which the reader, according to his pleasure, may either disregard, or allow it to float almost imperceptibly about the characters and events for the sake of a picturesque effect.	It is a legend prolonging itself, from an epoch now gray in the distance, down into our own broad daylight, and bringing along with it some of its legendary mist, which the reader, according to his pleasure, may either disregard, or allow it to float almost imperceptibly about the characters and events for the sake of a picturesque effect.	true	122.48	142.21	23.794119
2086_149214_000005_000003	The narrative, it may be, is woven of so humble a texture as to require this advantage, and, at the same time, to render it the more difficult of attainment.	The narrative, it may be, is woven of so humble a texture as to require this advantage, and, at the same time, to render it the more difficult of attainment.	true	142.61	151.9	22.972103
2086_149214_000006_000000	Many writers lay very great stress upon some definite moral purpose, at which they profess to aim their works.	Many writers lay very great stress upon some definite moral purpose, at which they profess to aim their works.	true	152.45	158.8	24.230904
2086_149214_000006_000001	Not to be deficient in this particular, the author has provided himself with a moral,--the truth, namely, that the wrong-doing of one generation lives into the successive ones, and, divesting itself of every temporary advantage, becomes a pure and uncontrollable mischief; and he would feel it a singular gratification if this romance might effectually convince mankind--or, indeed, any one man--of the folly of tumbling down an avalanche of ill-gotten gold, or real estate, on the heads of an unfortunate posterity, thereby to maim and crush them, until the accumulated mass shall be scattered abroad in its original atoms.	Not to be deficient in this particular, the author has provided himself with a moral,--the truth, namely, that the wrong doing of one generation lives into the successive ones, and, divesting itself of every temporary advantage, becomes a pure and uncontrollable mischief; and he would feel it a singular gratification if this romance might effectually convince mankind-or, indeed, any one man-of the folly of tumbling down an avalanche of ill gotten gold, or real estate, on the heads of an unfortunate posterity, thereby to maim and crush them, until the accumulated mass shall be scattered abroad in its original atoms.	true	159.14	196.54	22.063416
2086_149214_000006_000002	In good faith, however, he is not sufficiently imaginative to flatter himself with the slightest hope of this kind.	In good faith, however, he is not sufficiently imaginative to flatter himself with the slightest hope of this kind.	true	197.03	203.38	22.007105
2086_149214_000006_000003	When romances do really teach anything, or produce any effective operation, it is usually through a far more subtile process than the ostensible one.	When romances do really teach anything, or produce any effective operation, it is usually through a far more subtile process than the ostensible one.	true	204.47	212.65	23.707932
2086_149214_000006_000004	The author has considered it hardly worth his while, therefore, relentlessly to impale the story with its moral as with an iron rod,--or, rather, as by sticking a pin through a butterfly,--thus at once depriving it of life, and causing it to stiffen in an ungainly and unnatural attitude.	The author has considered it hardly worth his while, therefore, relentlessly to impale the story with its moral as with an iron rod,--or, rather, as by sticking a pin through a butterfly,--thus at once depriving it of life, and causing it to stiffen in an ungainly and unnatural attitude.	true	213.23	229.51	22.773357
