1272_135031_000000_000000	From this time on he was an outcast--a wanderer upon the face of the earth--and he had even forgotten to fill his pockets with gold and jewels before he fled from his former Kingdom!	From this time on he was an outcast-a wanderer upon the face of the earth-and he had even forgotten to fill his pockets with gold and jewels before he fled from his former Kingdom!	false	3.69	22.575	19.18795
1272_135031_000001_000000	Chapter Nineteen	Chapter Nineteen	true	22.575	23.82	18
1272_135031_000002_000000	King Kaliko	King Kaliko	true	23.82	25.06	26.704016
1272_135031_000003_000000	After the King had made good his escape Files said to the dragon, in a sad voice:	After the King had made good his escape Files said to the dragon, in a sad voice:	true	26.57	32.22	17
1272_135031_000004_000000	"Alas! why did you not come before?	"Alas! why did you not come before?	false	32.22	35.89	21.02525
1272_135031_000004_000001	Because you were sleeping instead of conquering, the lovely Rose Princess has become a fiddle without a bow, while poor Shaggy sits there a cooing dove!"	Because you were sleeping instead of conquering, the lovely Rose Princess has become a fiddle without a bow, while poor Shaggy sits there a cooing dove!"	true	36.38	46.63	19
1272_135031_000005_000000	"Don't worry," replied Quox.	"Don't worry," replied Quox.	true	47.51	50.35	21.359648
1272_135031_000005_000001	"Tititi-Hoochoo knows his business, and I have my orders from the Great Jinjin himself.	"Tititi Hoochoo knows his business, and I have my orders from the Great Jinjin himself.	true	51.11	56.74	10
1272_135031_000005_000002	Bring the fiddle here and touch it lightly to my pink ribbon."	Bring the fiddle here and touch it lightly to my pink ribbon."	true	57.14	61.33	14
1272_135031_000006_000000	Files obeyed and at the moment of contact with the ribbon the Nome King's charm was broken and the Rose Princess herself stood before them as sweet and smiling as ever.	Files obeyed and at the moment of contact with the ribbon the Nome King's charm was broken and the Rose Princess herself stood before them as sweet and smiling as ever.	true	62.45	74.35	18
1272_135031_000007_000000	The dove, perched on the back of the throne, had seen and heard all this, so without being told what to do it flew straight to the dragon and alighted on the ribbon.	The dove, perched on the back of the throne, had seen and heard all this, so without being told what to do it flew straight to the dragon and alighted on the ribbon.	true	74.96	85.39	16
1272_135031_000007_000001	Next instant Shaggy was himself again and Quox said to him grumblingly:	Next instant Shaggy was himself again and Quox said to him grumblingly:	true	86.15	91.51	20
1272_135031_000008_000000	"Please get off my left toe, Shaggy Man, and be more particular where you step."	"Please get off my left toe, Shaggy Man, and be more particular where you step."	true	92.48	98.92	21.64052
1272_135031_000009_000000	"I beg your pardon!" replied Shaggy, very glad to resume his natural form.	"I beg your pardon!" replied Shaggy, very glad to resume his natural form.	true	99.77	105.9	18.387201
1272_135031_000009_000001	Then he ran to lift the heavy diamond off Tik-Tok's chest and to assist the Clockwork Man to his feet.	Then he ran to lift the heavy diamond off Tik Tok's chest and to assist the Clockwork Man to his feet.	false	105.9	113.1	21.426582
1272_135031_000010_000000	"Ma-ny thanks!" said Tik-Tok.	"Ma n y thanks!" said Tik Tok.	false	113.1	116.41	20.158417
1272_135031_000010_000001	"Where is the wicked King who want-ed to melt me in a cru-ci-ble?"	"Where is the wicked King who want ed to melt me in a cru ci b l e?"	false	116.57	122.52	22.62249
1272_135031_000011_000000	"He has gone, and gone for good," answered Polychrome, who had managed to squeeze into the room beside the dragon and had witnessed the occurrences with much interest.	"He has gone, and gone for good," answered Polychrome, who had managed to squeeze into the room beside the dragon and had witnessed the occurrences with much interest.	true	122.52	132.79	16
1272_135031_000011_000001	"But I wonder where Betsy Bobbin and Hank can be, and if any harm has befallen them."	"But I wonder where Betsy Bobbin and Hank can be, and if any harm has befallen them."	true	134.09	139.99	19
1272_135031_000012_000000	"We must search the cavern until we find them," declared Shaggy; but when he went to the door leading to the other caverns he found it shut and barred.	"We must search the cavern until we find them," declared Shaggy; but when he went to the door leading to the other caverns he found it shut and barred.	false	141.02	151.15	17
1272_135031_000013_000000	"I've a pretty strong push in my forehead," said Quox, "and I believe I can break down that door, even though it's made of solid gold."	"I've a pretty strong push in my forehead," said Quox, "and I believe I can break down that door, even though it's made of solid gold."	true	151.91	162.64	16
1272_135031_000014_000000	"But you are a prisoner, and the chains that hold you are fastened in some other room, so that we cannot release you," Files said anxiously.	"But you are a prisoner, and the chains that hold you are fastened in some other room, so that we cannot release you," Files said anxiously.	true	164.27	172.21	16
1272_135031_000015_000000	"Oh, never mind that," returned the dragon.	"Oh, never mind that," returned the dragon.	true	172.73	176.11	17.280218
1272_135031_000015_000001	"I have remained a prisoner only because I wished to be one," and with this he stepped forward and burst the stout chains as easily as if they had been threads.	"I have remained a prisoner only because I wished to be one," and with this he stepped forward and burst the stout chains as easily as if they had been threads.	true	176.39	187.33	18
1272_135031_000016_000000	But when he tried to push in the heavy metal door, even his mighty strength failed, and after several attempts he gave it up and squatted himself in a corner to think of a better way.	But when he tried to push in the heavy metal door, even his mighty strength failed, and after several attempts he gave it up and squatted himself in a corner to think of a better way.	false	188.06	202.05	21
1272_135031_000017_000000	"I'll o-pen the door," asserted Tik-Tok, and going to the King's big gong he pounded upon it until the noise was almost deafening.	"I'll o pen the door," asserted Tik Tok, and going to the King's big gong he pounded upon it until the noise was almost deafening.	false	202.05	212.23	19.781294
