1988_148538_000001_000000	Chapter XV: Of The Gravity Of The Americans, And Why It Does Not Prevent Them From Often Committing Inconsiderate Actions	Chapter fifteen: Of The Gravity Of The Americans, And Why It Does Not Prevent Them From Often Committing Inconsiderate Actions
1988_148538_000002_000000	Men who live in democratic countries do not value the simple, turbulent, or coarse diversions in which the people indulge in aristocratic communities: such diversions are thought by them to be puerile or insipid.	Men who live in democratic countries do not value the simple, turbulent, or coarse diversions in which the people indulge in aristocratic communities: such diversions are thought by them to be puerile or insipid.
1988_148538_000002_000001	Nor have they a greater inclination for the intellectual and refined amusements of the aristocratic classes.	Nor have they a greater inclination for the intellectual and refined amusements of the aristocratic classes.
1988_148538_000002_000002	They want something productive and substantial in their pleasures; they want to mix actual fruition with their joy.	They want something productive and substantial in their pleasures; they want to mix actual fruition with their joy.
1988_148538_000002_000004	They prefer to these frivolous delights those more serious and silent amusements which are like business, and which do not drive business wholly from their minds.	They prefer to these frivolous delights those more serious and silent amusements which are like business, and which do not drive business wholly from their minds.
1988_148538_000002_000005	An American, instead of going in a leisure hour to dance merrily at some place of public resort, as the fellows of his calling continue to do throughout the greater part of Europe, shuts himself up at home to drink.	An American, instead of going in a leisure hour to dance merrily at some place of public resort, as the fellows of his calling continue to do throughout the greater part of Europe, shuts himself up at home to drink.
1988_148538_000003_000000	I thought that the English constituted the most serious nation on the face of the earth, but I have since seen the Americans and have changed my opinion.	I thought that the English constituted the most serious nation on the face of the earth, but I have since seen the Americans and have changed my opinion.
1988_148538_000003_000002	I believe the seriousness of the Americans arises partly from their pride.	I believe the seriousness of the Americans arises partly from their pride.
1988_148538_000003_000003	In democratic countries even poor men entertain a lofty notion of their personal importance: they look upon themselves with complacency, and are apt to suppose that others are looking at them, too.	In democratic countries even poor men entertain a lofty notion of their personal importance: they look upon themselves with complacency, and are apt to suppose that others are looking at them, too.
1988_148538_000004_000001	This is more especially the case amongst those free nations which form democratic communities.	This is more especially the case amongst those free nations which form democratic communities.
1988_148538_000004_000002	Then there are in all classes a very large number of men constantly occupied with the serious affairs of the government; and those whose thoughts are not engaged in the direction of the commonwealth are wholly engrossed by the acquisition of a private fortune.	Then there are in all classes a very large number of men constantly occupied with the serious affairs of the government; and those whose thoughts are not engaged in the direction of the commonwealth are wholly engrossed by the acquisition of a private fortune.
1988_148538_000004_000003	Amongst such a people a serious demeanor ceases to be peculiar to certain men, and becomes a habit of the nation.	Amongst such a people a serious demeanor ceases to be peculiar to certain men, and becomes a habit of the nation.
1988_148538_000005_000002	But it must not be supposed that, in the midst of all their toils, the people who live in democracies think themselves to be pitied; the contrary is remarked to be the case.	But it must not be supposed that, in the midst of all their toils, the people who live in democracies think themselves to be pitied; the contrary is remarked to be the case.
1988_148538_000005_000003	No men are fonder of their own condition.	No men are fonder of their own condition.
1988_148538_000005_000004	Life would have no relish for them if they were delivered from the anxieties which harass them, and they show more attachment to their cares than aristocratic nations to their pleasures.	Life would have no relish for them if they were delivered from the anxieties which harass them, and they show more attachment to their cares than aristocratic nations to their pleasures.
1988_148538_000006_000003	There is one sort of ignorance which originates in extreme publicity.	There is one sort of ignorance which originates in extreme publicity.
1988_148538_000006_000004	In despotic States men know not how to act, because they are told nothing; in democratic nations they often act at random, because nothing is to be left untold.	In despotic States men know not how to act, because they are told nothing; in democratic nations they often act at random, because nothing is to be left untold.
1988_148538_000006_000005	The former do not know--the latter forget; and the chief features of each picture are lost to them in a bewilderment of details.	The former do not know-the latter forget; and the chief features of each picture are lost to them in a bewilderment of details.
1988_148538_000007_000000	It is astonishing what imprudent language a public man may sometimes use in free countries, and especially in democratic States, without being compromised; whereas in absolute monarchies a few words dropped by accident are enough to unmask him forever, and ruin him without hope of redemption.	It is astonishing what imprudent language a public man may sometimes use in free countries, and especially in democratic States, without being compromised; whereas in absolute monarchies a few words dropped by accident are enough to unmask him forever, and ruin him without hope of redemption.
1988_148538_000007_000001	This is explained by what goes before.	This is explained by what goes before.
1988_148538_000008_000000	In democracies men are never stationary; a thousand chances waft them to and fro, and their life is always the sport of unforeseen or (so to speak) extemporaneous circumstances.	In democracies men are never stationary; a thousand chances waft them to and fro, and their life is always the sport of unforeseen or (so to speak) extemporaneous circumstances.
1988_148538_000009_000004	The habit of inattention must be considered as the greatest bane of the democratic character.	The habit of inattention must be considered as the greatest bane of the democratic character.
1988_148538_000011_000000	All free nations are vainglorious, but national pride is not displayed by all in the same manner.	All free nations are vainglorious, but national pride is not displayed by all in the same manner.
1988_148538_000011_000002	The most slender eulogium is acceptable to them; the most exalted seldom contents them; they unceasingly harass you to extort praise, and if you resist their entreaties they fall to praising themselves.	The most slender eulogium is acceptable to them; the most exalted seldom contents them; they unceasingly harass you to extort praise, and if you resist their entreaties they fall to praising themselves.
1988_148538_000011_000003	It would seem as if, doubting their own merit, they wished to have it constantly exhibited before their eyes.	It would seem as if, doubting their own merit, they wished to have it constantly exhibited before their eyes.
1988_148538_000013_000000	Such is not the case with the English.	Such is not the case with the English.
1988_148538_000013_000001	An Englishman calmly enjoys the real or imaginary advantages which in his opinion his country possesses. If he grants nothing to other nations, neither does he solicit anything for his own.	An Englishman calmly enjoys the real or imaginary advantages which in his opinion his country possesses. If he grants nothing to other nations, neither does he solicit anything for his own.
1988_148538_000013_000003	It is remarkable that two nations, so recently sprung from the same stock, should be so opposite to one another in their manner of feeling and conversing.	It is remarkable that two nations, so recently sprung from the same stock, should be so opposite to one another in their manner of feeling and conversing.
1988_148538_000014_000001	As these privileges came to them by inheritance, they regard them in some sort as a portion of themselves, or at least as a natural right inherent in their own persons.	As these privileges came to them by inheritance, they regard them in some sort as a portion of themselves, or at least as a natural right inherent in their own persons.
1988_148538_000014_000003	They stand unmoved in their solitary greatness, well assured that they are seen of all the world without any effort to show themselves off, and that no one will attempt to drive them from that position.	They stand unmoved in their solitary greatness, well assured that they are seen of all the world without any effort to show themselves off, and that no one will attempt to drive them from that position.
1988_148538_000014_000004	When an aristocracy carries on the public affairs, its national pride naturally assumes this reserved, indifferent, and haughty form, which is imitated by all the other classes of the nation.	When an aristocracy carries on the public affairs, its national pride naturally assumes this reserved, indifferent, and haughty form, which is imitated by all the other classes of the nation.
1988_148538_000015_000000	When, on the contrary, social conditions differ but little, the slightest privileges are of some importance; as every man sees around himself a million of people enjoying precisely similar or analogous advantages, his pride becomes craving and jealous, he clings to mere trifles, and doggedly defends them.	When, on the contrary, social conditions differ but little, the slightest privileges are of some importance; as every man sees around himself a million of people enjoying precisely similar or analogous advantages, his pride becomes craving and jealous, he clings to mere trifles, and doggedly defends them.
1988_148538_000015_000002	As at any instant these same advantages may be lost, their possessors are constantly on the alert, and make a point of showing that they still retain them.	As at any instant these same advantages may be lost, their possessors are constantly on the alert, and make a point of showing that they still retain them.
1988_148538_000015_000003	Men living in democracies love their country just as they love themselves, and they transfer the habits of their private vanity to their vanity as a nation.	Men living in democracies love their country just as they love themselves, and they transfer the habits of their private vanity to their vanity as a nation.
1988_148538_000015_000005	An aristocratic class always differs greatly from the other classes of the nation, by the extent and perpetuity of its privileges; but it often happens that the only differences between the members who belong to it consist in small transient advantages, which may any day be lost or acquired.	An aristocratic class always differs greatly from the other classes of the nation, by the extent and perpetuity of its privileges; but it often happens that the only differences between the members who belong to it consist in small transient advantages, which may any day be lost or acquired.
1988_148538_000015_000007	These persons then displayed towards each other precisely the same puerile jealousies which animate the men of democracies, the same eagerness to snatch the smallest advantages which their equals contested, and the same desire to parade ostentatiously those of which they were in possession.	These persons then displayed towards each other precisely the same puerile jealousies which animate the men of democracies, the same eagerness to snatch the smallest advantages which their equals contested, and the same desire to parade ostentatiously those of which they were in possession.
