3081_166546_000000_000000	"I must request, at the instance of Coroner Heath and such of the police as listened to your adventure, that you make no further mention of what you saw in the street under our windows last night.	"I must request, at the instance of Coroner Heath and such of the police as listened to your adventure, that you make no further mention of what you saw in the street under our windows last night.	false	0	21.51	17.883812
3081_166546_000000_000001	The doctors find no bullet in the wound.	The doctors find no bullet in the wound.	false	21.51	27.78	15
3081_166546_000000_000002	This clears Mr. Brotherson."	This clears mr Brotherson."	false	27.78	31.56	15.321086
3081_166546_000001_000000	IV.	i v.	false	31.56	32.82	17.978054
3081_166546_000001_000001	SWEET LITTLE MISS CLARKE	SWEET LITTLE MISS CLARKE	true	32.82	35.14	18
3081_166546_000002_000000	When we took our seats at the breakfast-table, it was with the feeling of being no longer looked upon as connected in any way with this case. Yet our interest in it was, if anything, increased, and when I saw George casting furtive glances at a certain table behind me, I leaned over and asked him the reason, being sure that the people whose faces I saw reflected in the mirror directly before us had something to do with the great matter then engrossing us.	When we took our seats at the breakfast table, it was with the feeling of being no longer looked upon as connected in any way with this case. Yet our interest in it was, if anything, increased, and when I saw George casting furtive glances at a certain table behind me, I leaned over and asked him the reason, being sure that the people whose faces I saw reflected in the mirror directly before us had something to do with the great matter then engrossing us.	true	36.89	72.76	16
3081_166546_000002_000001	His answer conveyed the somewhat exciting information that the four persons seated in my rear were the same four who had been reading at the round table in the mezzanine at the time of Miss Challoner's death.	His answer conveyed the somewhat exciting information that the four persons seated in my rear were the same four who had been reading at the round table in the mezzanine at the time of Miss Challoner's death.	true	73.79	88.42	15
3081_166546_000003_000000	Instantly they absorbed all my attention, though I dared not give them a direct look, and continued to observe them only in the glass.	Instantly they absorbed all my attention, though I dared not give them a direct look, and continued to observe them only in the glass.	true	89.21	98.02	15
3081_166546_000004_000000	"Is it one family?" I asked.	"Is it one family?" I asked.	false	99.38	101.89	18
3081_166546_000005_000000	"Yes, and a very respectable one.	"Yes, and a very respectable one.	true	102.44	105.01	16
3081_166546_000005_000001	Transients, of course, but very well known in Denver.	Transients, of course, but very well known in Denver.	true	105.02	109.09	14
3081_166546_000005_000002	The lady is not the mother of the boys, but their aunt. The boys belong to the gentleman, who is a widower."	The lady is not the mother of the boys, but their aunt. The boys belong to the gentleman, who is a widower."	true	109.79	116.77	14
3081_166546_000006_000000	"Their word ought to be good."	"Their word ought to be good."	true	118.04	119.89	17
3081_166546_000007_000000	George nodded.	George nodded.	true	120.47	121.87	12
3081_166546_000008_000000	"The boys look wide-awake enough if the father does not.	"The boys look wide awake enough if the father does not.	true	122.93	126.25	15
3081_166546_000008_000001	As for the aunt, she is sweetness itself.	As for the aunt, she is sweetness itself.	false	126.41	129.69	15
