7976_105575_000001_000000	Iuka, the fiercest battle of the war, 217 men out of 482 of my regiment are shot--The awful Rebel charge at Corinth--Moonlight on the battlefield--Bushels of arms and legs--Tombstones for fireplaces--One of Grant's mistakes.	Iuka, the fiercest battle of the war, two hundred seventeen men out of four hundred eighty two of my regiment are shot-The awful Rebel charge at Corinth-Moonlight on the battlefield-Bushels of arms and legs-Tombstones for fireplaces-One of Grant's mistakes.
7976_105575_000002_000000	All that summer, after taking Corinth, we chased up and down the State of Mississippi, trying to get fair battle with the Rebel army.	All that summer, after taking Corinth, we chased up and down the State of Mississippi, trying to get fair battle with the Rebel army.
7976_105575_000002_000001	At last the chance came, and for my regiment it was an awful one--the battle of Iuka.	At last the chance came, and for my regiment it was an awful one-the battle of Iuka.
7976_105575_000003_000001	It was fought by a handful of the troops of General Rosecrans against half the army of General Price.	It was fought by a handful of the troops of General Rosecrans against half the army of General Price.
7976_105575_000004_000000	One morning before daylight while camped in the woods near Jacinto half expecting to be attacked, we heard that Price's army was in Iuka, some eighteen miles away, and that if we would hurry there and attack from one side, General Grant, with Ord's troops, would attack from another side.	One morning before daylight while camped in the woods near Jacinto half expecting to be attacked, we heard that Price's army was in Iuka, some eighteen miles away, and that if we would hurry there and attack from one side, General Grant, with Ord's troops, would attack from another side.
7976_105575_000004_000001	How eagerly the regiment made the forward march on that beautiful autumn day!	How eagerly the regiment made the forward march on that beautiful autumn day!
7976_105575_000004_000002	The woods were in their fairest foliage, and it seemed too lovely a day for war and bloodshed.	The woods were in their fairest foliage, and it seemed too lovely a day for war and bloodshed.
7976_105575_000004_000003	The bugles played occasionally as the men hurried along, but not a shot was fired.	The bugles played occasionally as the men hurried along, but not a shot was fired.
7976_105575_000004_000005	They had time for reflection as they marched, and they knew now they were going to battle.	They had time for reflection as they marched, and they knew now they were going to battle.
7976_105575_000005_000000	There were only 482 of my little regiment now marching there, hoping, almost praying, the enemy might only wait.	There were only four hundred eighty two of my little regiment now marching there, hoping, almost praying, the enemy might only wait.
7976_105575_000005_000001	How little anyone dreamed that before the sun set 217 of that little command would be stretched dead or dying among the autumn leaves!	How little anyone dreamed that before the sun set two hundred seventeen of that little command would be stretched dead or dying among the autumn leaves!
7976_105575_000006_000000	It was just two o'clock when the regiment ran on to the army of the enemy, lying in line right across the road close to Iuka.	It was just two o'clock when the regiment ran on to the army of the enemy, lying in line right across the road close to Iuka.
7976_105575_000006_000001	My own regiment was in the advance.	My own regiment was in the advance.
7976_105575_000006_000003	Our brigade was fearfully outnumbered. Rosecrans, had ten thousand soldiers within five miles of the battlefield, yet let three or four small regiments and a battery do all the fighting.	Our brigade was fearfully outnumbered. Rosecrans, had ten thousand soldiers within five miles of the battlefield, yet let three or four small regiments and a battery do all the fighting.
7976_105575_000006_000004	Ten miles away, in another direction, lay General Grant and General Ord, with many other thousands, as silent as if paralyzed. An unlucky wind blew, they said, and the sound of our cannon, that was to have been the signal for them to attack also, was unheard by them.	Ten miles away, in another direction, lay General Grant and General Ord, with many other thousands, as silent as if paralyzed. An unlucky wind blew, they said, and the sound of our cannon, that was to have been the signal for them to attack also, was unheard by them.
7976_105575_000007_000000	Charge after charge was made upon our little line, and the Eleventh Ohio Battery, which the regiment was protecting, was taken and retaken three times.	Charge after charge was made upon our little line, and the Eleventh Ohio Battery, which the regiment was protecting, was taken and retaken three times.
7976_105575_000007_000001	There were no breastworks, yet that one little brigade of Hamilton's division stood there in the open and repulsed assault after assault.	There were no breastworks, yet that one little brigade of Hamilton's division stood there in the open and repulsed assault after assault.
7976_105575_000007_000002	It was the Iowa, the Missouri, and the Ohio boys against the boys of Alabama and Mississippi, and the grass and leaves were covered with the bodies in blue and gray.	It was the Iowa, the Missouri, and the Ohio boys against the boys of Alabama and Mississippi, and the grass and leaves were covered with the bodies in blue and gray.
7976_105575_000007_000003	Not Balaklava, nor the Alma, saw such fighting.	Not Balaklava, nor the Alma, saw such fighting.
7976_105575_000007_000007	Antietam, Gettysburg, the Wilderness, could show nothing like it. Only the setting sun put an end to what was part of the time a hand to hand conflict.	Antietam, Gettysburg, the Wilderness, could show nothing like it. Only the setting sun put an end to what was part of the time a hand to hand conflict.
