1988_24833_000003_000000	"HERE'S TO CAT!"	"HERE'S TO CAT!"
1988_24833_000004_000000	The two stray kittens gradually make themselves at home.	The two stray kittens gradually make themselves at home.
1988_24833_000004_000001	Somehow or other Cat has taught them that he's in charge here, and he just chases them for fun now and again, when he's not busy sleeping.	Somehow or other Cat has taught them that he's in charge here, and he just chases them for fun now and again, when he's not busy sleeping.
1988_24833_000005_000000	As for keeping cats in my room, that's pretty well forgotten.	As for keeping cats in my room, that's pretty well forgotten.
1988_24833_000005_000001	For one thing, Mom really likes them.	For one thing, Mom really likes them.
1988_24833_000005_000002	She sneaks the kittens saucers of cream and bits of real hamburger when no one's looking, and she likes talking to them in the kitchen.	She sneaks the kittens saucers of cream and bits of real hamburger when no one's looking, and she likes talking to them in the kitchen.
1988_24833_000005_000003	She doesn't pick them up, but just having them in the room sure doesn't give her asthma.	She doesn't pick them up, but just having them in the room sure doesn't give her asthma.
1988_24833_000006_000000	The only time we have any trouble from the cats is one evening when Pop comes home and the two kittens skid down the hall between his legs, with Cat after them.	The only time we have any trouble from the cats is one evening when Pop comes home and the two kittens skid down the hall between his legs, with Cat after them.
1988_24833_000006_000001	He scales his hat at the lot of them and roars down the hall to me, "Hey, Davey!	He scales his hat at the lot of them and roars down the hall to me, "Hey, Davey!
1988_24833_000006_000002	When are you getting rid of these cats?	When are you getting rid of these cats?
1988_24833_000006_000003	I'm not fixing to start an annex to Kate's cat home!"	I'm not fixing to start an annex to Kate's cat home!"
1988_24833_000008_000000	In fact, one thing this cat business seems to have established is that me and Pop fighting is the main cause of Mom's asthma.	In fact, one thing this cat business seems to have established is that me and Pop fighting is the main cause of Mom's asthma.
1988_24833_000008_000001	So we both try to do a little better, and a lot of things we used to argue and fight about, like my jazz records, we just kid each other about now.	So we both try to do a little better, and a lot of things we used to argue and fight about, like my jazz records, we just kid each other about now.
1988_24833_000009_000001	It's a real lemon--just a lot of preaching about government and citizenship.	It's a real lemon-just a lot of preaching about government and citizenship.
1988_24833_000009_000002	The second semester I switch to a music course.	The second semester I switch to a music course.
1988_24833_000009_000003	This is O.K. with the school--but not with Pop.	This is o k with the school-but not with pop
1988_24833_000009_000004	Right away when I bring home my new program, he says, "How come you're taking one less course this half?"	Right away when I bring home my new program, he says, "How come you're taking one less course this half?"
1988_24833_000011_000000	"Music!" he snorts.	"Music!" he snorts.
1988_24833_000011_000001	"That's recreation, not a course.	"That's recreation, not a course.
1988_24833_000011_000002	Do it on your own time!"	Do it on your own time!"
1988_24833_000012_000000	"Pop, it's a course.	"Pop, it's a course.
1988_24833_000012_000001	You think the school signs me up for an hour of home record playing?"	You think the school signs me up for an hour of home record playing?"
1988_24833_000013_000000	"They might," he grunts.	"They might," he grunts.
1988_24833_000013_000001	"You're not going to loaf your way through school if I have anything to say about it."	"You're not going to loaf your way through school if I have anything to say about it."
1988_24833_000014_000000	"Loaf!" I yelp.	"Loaf!" I yelp.
1988_24833_000015_000001	He does, and for once I win a round--I keep music for this semester.	He does, and for once I win a round-I keep music for this semester.
1988_24833_000015_000003	I'll be lucky if I have time to breathe.	I'll be lucky if I have time to breathe.
1988_24833_000016_000000	I go down to the flower shop to grouse to Tom.	I go down to the flower shop to grouse to Tom.
1988_24833_000016_000001	It's after Valentine's Day, and business is slack and the boss is out.	It's after Valentine's Day, and business is slack and the boss is out.
1988_24833_000017_000000	"Why does Pop have to come butting into my business at school?	"Why does Pop have to come butting into my business at school?
1988_24833_000018_000001	Sometimes schools do let kids take a lot of soft courses, and then they're out on a limb later."	Sometimes schools do let kids take a lot of soft courses, and then they're out on a limb later."
1988_24833_000019_000000	"Huh.	"Huh.
1988_24833_000019_000001	He just likes to boss everything I do."	He just likes to boss everything I do."
1988_24833_000020_000000	"So--he cares."	"So-he cares."
1988_24833_000021_000001	It makes me think.	It makes me think.
1988_24833_000022_000000	"Besides," says Tom, "half the reason you and your father are always bickering is that you're so much alike."	"Besides," says Tom, "half the reason you and your father are always bickering is that you're so much alike."
1988_24833_000023_000000	"Me?	"Me?
1988_24833_000024_000000	"Sure.	"Sure.
1988_24833_000024_000001	You're both impatient and curious, got to poke into everything.	You're both impatient and curious, got to poke into everything.
1988_24833_000024_000002	As long as there's a bone on the floor, the two of you worry it."	As long as there's a bone on the floor, the two of you worry it."
1988_24833_000025_000000	Mr. Palumbo comes back to the shop then, and Tom gets busy with the plants.	mr Palumbo comes back to the shop then, and Tom gets busy with the plants.
1988_24833_000025_000001	I go home, wondering if I really am at all like Pop.	I go home, wondering if I really am at all like pop
1988_24833_000026_000000	It's funny about fights.	It's funny about fights.
1988_24833_000026_000001	Pop and I can go along real smooth and easy for a while, and I think: Well, he really isn't a bad guy, and I'm growing up, we can see eye to eye--all that stuff.	Pop and I can go along real smooth and easy for a while, and I think: Well, he really isn't a bad guy, and I'm growing up, we can see eye to eye-all that stuff.
1988_24833_000026_000003	I hardly know what starts it, but a fight boils up, and we're both breathing fire like dragons on the loose.	I hardly know what starts it, but a fight boils up, and we're both breathing fire like dragons on the loose.
1988_24833_000027_000000	We get a holiday Washington's Birthday, which is good because there's a TV program on Tuesday, the night before the holiday, that I hardly ever get to watch.	We get a holiday Washington's Birthday, which is good because there's a t v program on Tuesday, the night before the holiday, that I hardly ever get to watch.
1988_24833_000027_000003	The program goes on till eleven o'clock, and Mom won't let me watch it on school nights.	The program goes on till eleven o'clock, and Mom won't let me watch it on school nights.
1988_24833_000028_000000	I get the pillows comfortably arranged on the floor, with a big bottle of soda and a bag of popcorn within easy reach.	I get the pillows comfortably arranged on the floor, with a big bottle of soda and a bag of popcorn within easy reach.
1988_24833_000028_000001	The story starts off with some nature shots of a farm and mountains in the background and this little kid playing with his grandfather.	The story starts off with some nature shots of a farm and mountains in the background and this little kid playing with his grandfather.
1988_24833_000028_000003	He's taking the kid for a walk when a thunderstorm blows up.	He's taking the kid for a walk when a thunderstorm blows up.
1988_24833_000030_000000	"Here, Davey old boy, we can do better than that tonight.	"Here, Davey old boy, we can do better than that tonight.
1988_24833_000030_000001	The Governor and the Mayor are on a TV debate about New York City school reorganization."	The Governor and the Mayor are on a t v debate about New York City school reorganization."
1988_24833_000032_000000	He switches the channel.	He switches the channel.
1988_24833_000033_000000	I jump up, tipping over the bottle of soda on the way.	I jump up, tipping over the bottle of soda on the way.
1988_24833_000033_000001	"Pop, that's not fair!	"Pop, that's not fair!
1988_24833_000034_000001	"Do you good to listen to a real program for a change.	"Do you good to listen to a real program for a change.
1988_24833_000034_000002	There'll be another western on tomorrow night."	There'll be another western on tomorrow night."
1988_24833_000035_000000	That's the last straw.	That's the last straw.
1988_24833_000035_000001	I shout, "See?	I shout, "See?
1988_24833_000035_000003	It's not a western."	It's not a western."
1988_24833_000036_000000	Pop looks at me prissily.	Pop looks at me prissily.
1988_24833_000036_000001	"You're getting altogether too upset about these programs.	"You're getting altogether too upset about these programs.
1988_24833_000036_000002	Stop it and behave yourself.	Stop it and behave yourself.
1988_24833_000036_000003	Go get a sponge to mop up the soda."	Go get a sponge to mop up the soda."
1988_24833_000037_000000	"It's your fault!	"It's your fault!
