8842_304647_000000_000000	Dead though they be, these govern from their graves: The tyrants fall, nor can their laws remain; While Paul and Peter rise o'er Rome to reign.	Dead though they be, these govern from their graves: The tyrants fall, nor can their laws remain; While Paul and peter rise o'er Rome to reign.	false	0	17.88	21.302471
8842_304647_000001_000000	XVI.	sixteen.	true	17.88	18.69	19.836742
8842_304647_000002_000000	_WHAT MAKES A KING._	underscore WHAT MAKES A KING.underscore	false	18.69	19.95	24.337502
8842_304647_000003_000000	_Chi pennelli have e colori._	underscore Chi pennelli have e colori.underscore	false	19.95	23.43	22.75734
8842_304647_000004_000000	He who hath brush and colours, and chance-wise Doth daub, befouling walls and canvases, Is not a painter; but, unhelped by these, He who in art is masterful and wise. Cowls and the tonsure do not make a friar; Nor make a king wide realms and pompous wars; But he who is all Jesus, Pallas, Mars, Though he be slave or base-born, wears the tiar. Man is not born crowned like the natural king Of beasts, for beasts by this investiture Have need to know the head they must obey; Wherefore a commonwealth fits men, I say, Or else a prince whose worth is tried and sure, Not proved by sloth or false imagining.	He who hath brush and colours, and chance wise Doth daub, befouling walls and canvases, Is not a painter; but, unhelped by these, He who in art is masterful and wise. Cowls and the tonsure do not make a friar; Nor make a king wide realms and pompous wars; But he who is all Jesus, Pallas, Mars, Though he be slave or base born, wears the tiar. Man is not born crowned like the natural king Of beasts, for beasts by this investiture Have need to know the head they must obey; Wherefore a commonwealth fits men, I say, Or else a prince whose worth is tried and sure, Not proved by sloth or false imagining.	false	23.43	64.03	21.927713
8842_304647_000005_000000	XVII.	seventeen.	true	65.42	66.12	28.104225
8842_304647_000006_000000	_TO JESUS CHRIST._	underscore TO JESUS CHRIST.underscore	false	66.12	67.32	21.652319
8842_304647_000007_000000	_I tuo' seguaci._	underscore I tuo' seguaci.underscore	false	67.32	69.42	20.610039
8842_304647_000008_000000	Thy followers to-day are less like Thee, The crucified, than those who made Thee die, Good Jesus, wandering all ways awry From rules prescribed in Thy wise charity. The saints now most esteemed love lying lips, Lust, strife, injustice; sweet to them the cry Drawn forth by monstrous pangs from men that die: So many plagues hath not the Apocalypse As these wherewith they smite Thy friends ignored-- Even as I am; search my heart, and know; My life, my sufferings bear Thy stamp and sign. If Thou return to earth, come armed; for lo, Thy foes prepare fresh crosses for Thee, Lord! Not Turks, not Jews, but they who call them Thine.	Thy followers to day are less like Thee, The crucified, than those who made Thee die, Good Jesus, wandering all ways awry From rules prescribed in Thy wise charity. The saints now most esteemed love lying lips, Lust, strife, injustice; sweet to them the cry Drawn forth by monstrous pangs from men that die: So many plagues hath not the Apocalypse As these wherewith they smite Thy friends ignored- Even as I am; search my heart, and know; My life, my sufferings bear Thy stamp and sign. If Thou return to earth, come armed; for lo, Thy foes prepare fresh crosses for Thee, Lord! Not Turks, not Jews, but they who call them Thine.	false	69.42	113.02	21.911798
8842_304647_000009_000000	XVIII.	eighteen.	true	114.41	115.08	26.345304
8842_304647_000010_000000	_TO DEATH._	underscore TO DEATH.underscore	false	115.08	115.92	24.428713
8842_304647_000011_000000	_Morte, stipendio della colpa._	underscore Morte, stipendio della colpa.underscore	false	115.92	119.16	25.761707
8842_304647_000012_000000	O Death, the wage of our first father's blame, Daughter of envy and nonentity, Serf of the serpent, and his harlotry, Thou beast most arrogant and void of shame! Thy last great conquest dost thou dare proclaim, Crying that all things are subdued to thee, Against the Almighty raised almightily?-- The proofs that prop thy pride of state are lame. Not to serve thee, but to make thee serve Him, He stoops to Hell.	O Death, the wage of our first father's blame, Daughter of envy and nonentity, Serf of the serpent, and his harlotry, Thou beast most arrogant and void of shame! Thy last great conquest dost thou dare proclaim, Crying that all things are subdued to thee, Against the Almighty raised almightily?-- The proofs that prop thy pride of state are lame. Not to serve thee, but to make thee serve Him, He stoops to Hell.	false	119.16	146.02	22.553692
8842_304647_000012_000001	The choice of arms was thine; Yet art thou scoffed at by the crucified! He lives--thy loss.	The choice of arms was thine; Yet art thou scoffed at by the crucified! He lives-thy loss.	true	146.09	152.445	22.709576
8842_304647_000012_000002	He dies--from every limb, Mangled by thee, lightnings of godhead shine, From which thy darkness hath not where to hide.	He dies-from every limb, Mangled by thee, lightnings of godhead shine, From which thy darkness hath not where to hide.	false	152.445	160.15	23.544716
8842_304647_000013_000000	XIX.	nineteen.	true	161.06	161.91	29.357758
8842_304647_000014_000000	_ON THE SEPULCHRE OF CHRIST._	underscore ON THE SEPULCHRE OF CHRIST.underscore	false	161.91	164.52	22.45536
8842_304647_000015_000000	No. I.	no i	false	164.52	165.75	19.45973
8842_304647_000016_000000	_O tu ch' ami la parte._	underscore O tu c h' ami la parte.underscore	false	165.75	170.04	25.029581
8842_304647_000017_000000	O you who love the part more than the whole, And love yourself more than all human kind, Who persecute good men with prudence blind Because they combat your malign control, See Scribes and Pharisees, each impious school, Each sect profane, o'erthrown by his great mind, Whose best our good to Deity refined, The while they thought Death triumphed o'er his soul. Deem you that only you have thought and sense, While heaven and all its wonders, sun and earth, Scorned in your dullness, lack intelligence? Fool! what produced you?	O you who love the part more than the whole, And love yourself more than all human kind, Who persecute good men with prudence blind Because they combat your malign control, See Scribes and Pharisees, each impious school, Each sect profane, o'erthrown by his great mind, Whose best our good to Deity refined, The while they thought Death triumphed o'er his soul. Deem you that only you have thought and sense, While heaven and all its wonders, sun and earth, Scorned in your dullness, lack intelligence? Fool! what produced you?	true	170.04	203.23	22.991295
8842_304647_000017_000001	These things gave you birth: So have they mind and God.	These things gave you birth: So have they mind and God.	true	203.36	207.15	22.204657
8842_304647_000017_000002	Repent; be wise! Man fights but ill with Him who rules the skies.	Repent; be wise! Man fights but ill with Him who rules the skies.	true	207.15	211.98	21.579948
8842_304647_000018_000000	XX.	x x.	false	211.98	213.63	7
8842_304647_000019_000000	_ON THE SEPULCHRE OF CHRIST._	underscore ON THE SEPULCHRE OF CHRIST.underscore	false	213.63	216.36	23.382854
8842_304647_000020_000000	No. 2.	no two.	false	216.36	217.38	25.861801
8842_304647_000021_000000	_Quinci impara a stupirti._	underscore Quinci impara a stupirti.underscore	false	217.38	221.07	22.138975
8842_304647_000022_000000	Here bend in boundless wonder; bow your head: Think how God's deathless Mind, that men might be Robed in celestial immortality (O Love divine!), in flesh was raimented: How He was killed and buried; from the dead How He arose to life with victory, And reigned in heaven; how all of us shall be Glorious like Him whose hearts to His are wed: How they who die for love of reason, give Hypocrites, tyrants, sophists--all who sell Their neighbours ill for holiness--to hell: How the dead saint condemns the bad who live; How all he does becomes a law for men; How he at last to judge shall come again!	Here bend in boundless wonder; bow your head: Think how God's deathless Mind, that men might be Robed in celestial immortality (O Love divine!), in flesh was raimented: How He was killed and buried; from the dead How He arose to life with victory, And reigned in heaven; how all of us shall be Glorious like Him whose hearts to His are wed: How they who die for love of reason, give Hypocrites, tyrants, sophists-all who sell Their neighbours ill for holiness-to hell: How the dead saint condemns the bad who live; How all he does becomes a law for men; How he at last to judge shall come again!	true	221.07	261.82	21.848907
8842_304647_000023_000000	XXI.	twenty one.	true	263.03	263.79	17.451387
8842_304647_000024_000000	_THE RESURRECTION._	underscore THE RESURRECTION.underscore	false	263.79	265.05	25.367964
8842_304647_000025_000000	_Se sol sei ore._	underscore Se sol sei ore.underscore	false	265.05	267.945	17.52051
8842_304647_000026_000000	If Christ was only six hours crucified After few years of toil and misery, Which for mankind He suffered willingly, While heaven was won for ever when He died; Why should He still be shown on every side, Painted and preached, in nought but agony, Whose pains were light matched with His victory, When the world's power to harm Him was defied? Why rather speak and write not of the realm He rules in heaven, and soon will bring below Unto the praise and glory of His name? Ah foolish crowd!	If Christ was only six hours crucified After few years of toil and misery, Which for mankind He suffered willingly, While heaven was won for ever when He died; Why should He still be shown on every side, Painted and preached, in nought but agony, Whose pains were light matched with His victory, When the world's power to harm Him was defied? Why rather speak and write not of the realm He rules in heaven, and soon will bring below Unto the praise and glory of His name? Ah foolish crowd!	false	267.945	297.1	21.461464
