1462_170138_000001_000001	The nephew of one of the standard Victorian novelists, Mainhall bobbed about among the various literary cliques of London and its outlying suburbs, careful to lose touch with none of them.	The nephew of one of the standard Victorian novelists, Mainhall bobbed about among the various literary cliques of London and its outlying suburbs, careful to lose touch with none of them.
1462_170138_000001_000004	He spoke with an extreme Oxford accent, and when he was talking well, his face sometimes wore the rapt expression of a very emotional man listening to music.	He spoke with an extreme Oxford accent, and when he was talking well, his face sometimes wore the rapt expression of a very emotional man listening to music.
1462_170138_000001_000005	Mainhall liked Alexander because he was an engineer.	Mainhall liked Alexander because he was an engineer.
1462_170138_000001_000006	He had preconceived ideas about everything, and his idea about Americans was that they should be engineers or mechanics.	He had preconceived ideas about everything, and his idea about Americans was that they should be engineers or mechanics.
1462_170138_000001_000007	He hated them when they presumed to be anything else.	He hated them when they presumed to be anything else.
1462_170138_000003_000001	"It's tremendously well put on, too.	"It's tremendously well put on, too.
1462_170138_000003_000004	There's everything in seeing Hilda while she's fresh in a part.	There's everything in seeing Hilda while she's fresh in a part.
1462_170138_000003_000005	She's apt to grow a bit stale after a time.	She's apt to grow a bit stale after a time.
1462_170138_000003_000006	The ones who have any imagination do."	The ones who have any imagination do."
1462_170138_000004_000000	"Hilda Burgoyne!" Alexander exclaimed mildly.	"Hilda Burgoyne!" Alexander exclaimed mildly.
1462_170138_000004_000001	"Why, I haven't heard of her for--years."	"Why, I haven't heard of her for-years."
1462_170138_000005_000000	Mainhall laughed.	Mainhall laughed.
1462_170138_000005_000001	"Then you can't have heard much at all, my dear Alexander.	"Then you can't have heard much at all, my dear Alexander.
1462_170138_000005_000002	It's only lately, since MacConnell and his set have got hold of her, that she's come up.	It's only lately, since MacConnell and his set have got hold of her, that she's come up.
1462_170138_000005_000003	Myself, I always knew she had it in her.	Myself, I always knew she had it in her.
1462_170138_000005_000004	If we had one real critic in London--but what can one expect?	If we had one real critic in London-but what can one expect?
