251_137823_000002_000000	"Tom, we're having a problem with the gyro-stabilizer," said Mark Faber, gray-haired president of the Faber Electronics Company.	"Tom, we're having a problem with the gyro stabilizer," said Mark Faber, gray haired president of the Faber Electronics Company.
251_137823_000002_000001	"Hope you can find out what's wrong."	"Hope you can find out what's wrong."
251_137823_000003_000000	The eighteen-year-old inventor accepted the challenge with a smile. "I'll be glad to try, sir," he replied.	The eighteen year old inventor accepted the challenge with a smile. "I'll be glad to try, sir," he replied.
251_137823_000004_000000	Bud Barclay, a dark-haired young flier and Tom Swift Jr.'s closest friend, chuckled.	Bud Barclay, a dark haired young flier and Tom Swift Jr's closest friend, chuckled.
251_137823_000004_000001	"If anyone can get the bugs out of your new invention, genius boy here will do it!"	"If anyone can get the bugs out of your new invention, genius boy here will do it!"
251_137823_000005_000000	The two boys followed Mr. Faber and his engineers to a wooden building which was tightly guarded.	The two boys followed mr Faber and his engineers to a wooden building which was tightly guarded.
251_137823_000005_000001	Inside, a secret rocket-telemetering device was mounted on its test stand.	Inside, a secret rocket telemetering device was mounted on its test stand.
251_137823_000006_000000	"As you know, Tom," Mr. Faber began, "the usual conditions of rocket flight will be--"	"As you know, Tom," mr Faber began, "the usual conditions of rocket flight will be-"
251_137823_000007_000000	He broke off with a gasp of astonishment as the whole building suddenly began to shake.	He broke off with a gasp of astonishment as the whole building suddenly began to shake.
251_137823_000008_000000	"Good grief!" Bud exclaimed.	"Good grief!" Bud exclaimed.
251_137823_000008_000001	"This isn't part of your testing routine, is it?"	"This isn't part of your testing routine, is it?"
251_137823_000009_000001	The walls and roof were shuddering and creaking, and the concrete floor was heaving under their feet.	The walls and roof were shuddering and creaking, and the concrete floor was heaving under their feet.
251_137823_000011_000000	"Look out!	"Look out!
251_137823_000011_000001	The test stand's breaking loose!" Tom warned.	The test stand's breaking loose!" Tom warned.
251_137823_000012_000001	Another engineer rushed toward the door to see what was happening outside.	Another engineer rushed toward the door to see what was happening outside.
251_137823_000012_000002	Before he reached it, another shock knocked all of them off their feet.	Before he reached it, another shock knocked all of them off their feet.
251_137823_000013_000000	Electronic equipment cascaded from the wall shelves, and a heavy-duty chain hoist came loose from its overhead track, plunging to the floor with a terrifying crash.	Electronic equipment cascaded from the wall shelves, and a heavy duty chain hoist came loose from its overhead track, plunging to the floor with a terrifying crash.
251_137823_000014_000000	"An earthquake!" Tom gasped.	"An earthquake!" Tom gasped.
251_137823_000015_000002	"The roof! It's caving in!" he heard someone scream.	"The roof! It's caving in!" he heard someone scream.
251_137823_000017_000000	Bud threw up his arms to protect himself, but too late!	Bud threw up his arms to protect himself, but too late!
251_137823_000017_000001	A falling beam caught him on the back of the head and the young flier blacked out.	A falling beam caught him on the back of the head and the young flier blacked out.
251_137823_000018_000000	For minutes, no one stirred among the wreckage.	For minutes, no one stirred among the wreckage.
251_137823_000018_000001	Then Tom, who had been stunned by some falling debris, raised himself to a sitting position.	Then Tom, who had been stunned by some falling debris, raised himself to a sitting position.
251_137823_000019_000000	"Good night!" Tom's eyes focused in horror on the wreckage enveloped by still-billowing dust.	"Good night!" Tom's eyes focused in horror on the wreckage enveloped by still billowing dust.
251_137823_000020_000001	Only two thirds of the walls were still standing.	Only two thirds of the walls were still standing.
251_137823_000021_000000	Suddenly Tom stiffened in fear.	Suddenly Tom stiffened in fear.
251_137823_000022_000000	Disregarding his own injuries, Tom hastily freed himself from the debris and groped his way to Bud's side.	Disregarding his own injuries, Tom hastily freed himself from the debris and groped his way to Bud's side.
251_137823_000022_000001	With a desperate heave, he shoved the beam away, then cradled Bud's head in his arm.	With a desperate heave, he shoved the beam away, then cradled Bud's head in his arm.
251_137823_000022_000002	His friend's eyelids flickered.	His friend's eyelids flickered.
251_137823_000023_000000	"Are you all right?" Tom asked fearfully.	"Are you all right?" Tom asked fearfully.
251_137823_000024_000000	The answer came in a groan.	The answer came in a groan.
251_137823_000024_000002	Wow!...	Wow!...
251_137823_000024_000003	What hit me?"	What hit me?"
251_137823_000025_000000	"You got conked by a falling timber.	"You got conked by a falling timber.
251_137823_000025_000001	Or grazed, at least," Tom added thankfully.	Or grazed, at least," Tom added thankfully.
251_137823_000025_000002	"If that beam had landed square on your noggin, even a rock-head like you couldn't have survived!"	"If that beam had landed square on your noggin, even a rock head like you couldn't have survived!"
