5694_64029_000001_000000	MURFREESBORO	MURFREESBORO
5694_64029_000002_000000	We came from Knoxville to Chattanooga, and seemed destined to make a permanent stay here.	We came from Knoxville to Chattanooga, and seemed destined to make a permanent stay here.
5694_64029_000002_000001	We remained several months, but soon we were on the tramp again.	We remained several months, but soon we were on the tramp again.
5694_64029_000003_000000	From Chattanooga, Bragg's army went to Murfreesboro.	From Chattanooga, Bragg's army went to Murfreesboro.
5694_64029_000004_000000	The Federal army was concentrating at Nashville.	The Federal army was concentrating at Nashville.
5694_64029_000004_000001	There was no rest for the weary.	There was no rest for the weary.
5694_64029_000005_000000	Our army stopped at Murfreesboro.	Our army stopped at Murfreesboro.
5694_64029_000005_000001	Our advanced outpost was established at Lavergne.	Our advanced outpost was established at Lavergne.
5694_64029_000005_000002	From time to time different regiments were sent forward to do picket duty.	From time to time different regiments were sent forward to do picket duty.
5694_64029_000005_000003	I was on picket at the time the advance was made by Rosecrans.	I was on picket at the time the advance was made by Rosecrans.
5694_64029_000005_000004	At the time mentioned, I was standing about two hundred yards off the road, the main body of the pickets being on the Nashville and Murfreesboro turnpike, and commanded by Lieutenant Hardy Murfree, of the Rutherford Rifles.	At the time mentioned, I was standing about two hundred yards off the road, the main body of the pickets being on the Nashville and Murfreesboro turnpike, and commanded by Lieutenant Hardy Murfree, of the Rutherford Rifles.
5694_64029_000006_000000	I had orders to allow no one to pass.	I had orders to allow no one to pass.
5694_64029_000006_000001	In fact, no one was expected to pass at this point, but while standing at my post, a horseman rode up behind me.	In fact, no one was expected to pass at this point, but while standing at my post, a horseman rode up behind me.
5694_64029_000006_000002	I halted him, and told him to go down to the main picket on the road and pass, but he seemed so smiling that I thought he knew me, or had a good joke to tell me.	I halted him, and told him to go down to the main picket on the road and pass, but he seemed so smiling that I thought he knew me, or had a good joke to tell me.
5694_64029_000006_000004	It was an order from General Leonidas Polk to allow the bearer to pass.	It was an order from General Leonidas Polk to allow the bearer to pass.
5694_64029_000006_000005	I read it, and looked up to hand it back to him, when I discovered that he had a pistol cocked and leveled in my face, and says he, "Drop that gun; you are my prisoner." I saw there was no use in fooling about it.	I read it, and looked up to hand it back to him, when I discovered that he had a pistol cocked and leveled in my face, and says he, "Drop that gun; you are my prisoner." I saw there was no use in fooling about it.
5694_64029_000006_000007	I dropped the gun.	I dropped the gun.
5694_64029_000008_000000	The Yankee picket lines were not a half mile off.	The Yankee picket lines were not a half mile off.
5694_64029_000008_000001	I was perfectly willing to let the spy go on his way rejoicing--for such he was--but he wanted to capture a Rebel.	I was perfectly willing to let the spy go on his way rejoicing-for such he was-but he wanted to capture a Rebel.
5694_64029_000009_000000	And I had made up my mind to think likewise.	And I had made up my mind to think likewise.
5694_64029_000009_000001	There I was, a prisoner sure, and no mistake about it.	There I was, a prisoner sure, and no mistake about it.
5694_64029_000010_000000	His pistol was leveled, and I was ordered to march.	His pistol was leveled, and I was ordered to march.
5694_64029_000010_000001	I was afraid to halloo to the relief, and you may be sure I was in a bad fix.	I was afraid to halloo to the relief, and you may be sure I was in a bad fix.
5694_64029_000011_000000	Finally says I, "Let's play quits.	Finally says I, "Let's play quits.
5694_64029_000011_000001	I think you are a soldier; you look like a gentleman.	I think you are a soldier; you look like a gentleman.
5694_64029_000011_000002	I am a videt; you know the responsibility resting on me.	I am a videt; you know the responsibility resting on me.
5694_64029_000011_000003	You go your way, and leave me here.	You go your way, and leave me here.
5694_64029_000011_000004	Is it a bargain?"	Is it a bargain?"
5694_64029_000012_000000	Says he, "I would not trust a Secesh on his word, oath, or bond.	Says he, "I would not trust a Secesh on his word, oath, or bond.
5694_64029_000012_000001	March, I say."	March, I say."
5694_64029_000013_000000	I soon found out that he had caught sight of the relief on the road, and was afraid to shoot.	I soon found out that he had caught sight of the relief on the road, and was afraid to shoot.
5694_64029_000013_000001	I quickly made up my mind.	I quickly made up my mind.
5694_64029_000013_000002	My gun was at my feet, and one step would get it.	My gun was at my feet, and one step would get it.
5694_64029_000013_000004	He divined my motive, and fired.	He divined my motive, and fired.
5694_64029_000013_000005	The ball missed its aim.	The ball missed its aim.
5694_64029_000013_000006	He put spurs to his horse, but I pulled down on him, and almost tore the fore shoulder of his horse entirely off, but I did not capture the spy, though I captured the horse, bridle and saddle.	He put spurs to his horse, but I pulled down on him, and almost tore the fore shoulder of his horse entirely off, but I did not capture the spy, though I captured the horse, bridle and saddle.
5694_64029_000013_000007	Major Allen, of the Twenty-seventh Tennessee Regiment, took the saddle and bridle, and gave me the blanket.	Major Allen, of the Twenty seventh Tennessee Regiment, took the saddle and bridle, and gave me the blanket.
