2086_149214_000004_000000	WHEN a writer calls his work a Romance, it need hardly be observed that he wishes to claim a certain latitude, both as to its fashion and material, which he would not have felt himself entitled to assume had he professed to be writing a Novel.	WHEN a writer calls his work a Romance, it need hardly be observed that he wishes to claim a certain latitude, both as to its fashion and material, which he would not have felt himself entitled to assume had he professed to be writing a Novel.
2086_149214_000004_000002	The former--while, as a work of art, it must rigidly subject itself to laws, and while it sins unpardonably so far as it may swerve aside from the truth of the human heart--has fairly a right to present that truth under circumstances, to a great extent, of the writer's own choosing or creation.	The former-while, as a work of art, it must rigidly subject itself to laws, and while it sins unpardonably so far as it may swerve aside from the truth of the human heart-has fairly a right to present that truth under circumstances, to a great extent, of the writer's own choosing or creation.
2086_149214_000004_000003	If he think fit, also, he may so manage his atmospherical medium as to bring out or mellow the lights and deepen and enrich the shadows of the picture.	If he think fit, also, he may so manage his atmospherical medium as to bring out or mellow the lights and deepen and enrich the shadows of the picture.
2086_149214_000004_000004	He will be wise, no doubt, to make a very moderate use of the privileges here stated, and, especially, to mingle the Marvelous rather as a slight, delicate, and evanescent flavor, than as any portion of the actual substance of the dish offered to the public.	He will be wise, no doubt, to make a very moderate use of the privileges here stated, and, especially, to mingle the Marvelous rather as a slight, delicate, and evanescent flavor, than as any portion of the actual substance of the dish offered to the public.
2086_149214_000004_000005	He can hardly be said, however, to commit a literary crime even if he disregard this caution.	He can hardly be said, however, to commit a literary crime even if he disregard this caution.
2086_149214_000005_000001	The point of view in which this tale comes under the Romantic definition lies in the attempt to connect a bygone time with the very present that is flitting away from us.	The point of view in which this tale comes under the Romantic definition lies in the attempt to connect a bygone time with the very present that is flitting away from us.
2086_149214_000005_000002	It is a legend prolonging itself, from an epoch now gray in the distance, down into our own broad daylight, and bringing along with it some of its legendary mist, which the reader, according to his pleasure, may either disregard, or allow it to float almost imperceptibly about the characters and events for the sake of a picturesque effect.	It is a legend prolonging itself, from an epoch now gray in the distance, down into our own broad daylight, and bringing along with it some of its legendary mist, which the reader, according to his pleasure, may either disregard, or allow it to float almost imperceptibly about the characters and events for the sake of a picturesque effect.
2086_149214_000005_000003	The narrative, it may be, is woven of so humble a texture as to require this advantage, and, at the same time, to render it the more difficult of attainment.	The narrative, it may be, is woven of so humble a texture as to require this advantage, and, at the same time, to render it the more difficult of attainment.
2086_149214_000006_000000	Many writers lay very great stress upon some definite moral purpose, at which they profess to aim their works.	Many writers lay very great stress upon some definite moral purpose, at which they profess to aim their works.
2086_149214_000006_000002	In good faith, however, he is not sufficiently imaginative to flatter himself with the slightest hope of this kind.	In good faith, however, he is not sufficiently imaginative to flatter himself with the slightest hope of this kind.
2086_149214_000006_000003	When romances do really teach anything, or produce any effective operation, it is usually through a far more subtile process than the ostensible one.	When romances do really teach anything, or produce any effective operation, it is usually through a far more subtile process than the ostensible one.
2086_149214_000006_000004	The author has considered it hardly worth his while, therefore, relentlessly to impale the story with its moral as with an iron rod,--or, rather, as by sticking a pin through a butterfly,--thus at once depriving it of life, and causing it to stiffen in an ungainly and unnatural attitude.	The author has considered it hardly worth his while, therefore, relentlessly to impale the story with its moral as with an iron rod,--or, rather, as by sticking a pin through a butterfly,--thus at once depriving it of life, and causing it to stiffen in an ungainly and unnatural attitude.
2086_149214_000006_000005	A high truth, indeed, fairly, finely, and skilfully wrought out, brightening at every step, and crowning the final development of a work of fiction, may add an artistic glory, but is never any truer, and seldom any more evident, at the last page than at the first.	A high truth, indeed, fairly, finely, and skilfully wrought out, brightening at every step, and crowning the final development of a work of fiction, may add an artistic glory, but is never any truer, and seldom any more evident, at the last page than at the first.
2086_149214_000007_000000	The reader may perhaps choose to assign an actual locality to the imaginary events of this narrative.	The reader may perhaps choose to assign an actual locality to the imaginary events of this narrative.
2086_149214_000007_000001	If permitted by the historical connection,--which, though slight, was essential to his plan,--the author would very willingly have avoided anything of this nature.	If permitted by the historical connection,--which, though slight, was essential to his plan,--the author would very willingly have avoided anything of this nature.
