2035_152373_000000_000000	Both Education and Nature had well fitted Columbkill to the great task of adding another realm to the empire of Christendom.	Both Education and Nature had well fitted Columbkill to the great task of adding another realm to the empire of Christendom.	false	0	2.97	22
2035_152373_000000_000001	His princely birth gave him power over his own proud kindred; his golden eloquence and glowing verse--the fragments of which still move and delight the Gaelic scholar--gave him fame and weight in the Christian schools which had suddenly sprung up in every glen and island.	His princely birth gave him power over his own proud kindred; his golden eloquence and glowing verse-the fragments of which still move and delight the Gaelic scholar-gave him fame and weight in the Christian schools which had suddenly sprung up in every glen and island.	false	2.97	11.55	21.067818
2035_152373_000000_000002	As prince, he stood on equal terms with princes; as poet, he was affiliated to that all-powerful Bardic Order, before whose awful anger kings trembled, and warriors succumbed in superstitious dread.	As prince, he stood on equal terms with princes; as poet, he was affiliated to that all powerful Bardic Order, before whose awful anger kings trembled, and warriors succumbed in superstitious dread.	false	11.55	23.49	19.018492
2035_152373_000000_000003	A spotless soul, a disciplined body, an indomitable energy, an industry that never wearied, a courage that never blanched, a sweetness and courtesy that won all hearts, a tenderness for others that contrasted strongly with his rigour towards himself--these were the secrets of the success of this eminent missionary--these were the miracles by which he accomplished the conversion of so many barbarous tribes and Pagan Princes.	A spotless soul, a disciplined body, an indomitable energy, an industry that never wearied, a courage that never blanched, a sweetness and courtesy that won all hearts, a tenderness for others that contrasted strongly with his rigour towards himself-these were the secrets of the success of this eminent missionary-these were the miracles by which he accomplished the conversion of so many barbarous tribes and Pagan Princes.	false	23.49	33.36	20.88539
2035_152373_000001_000000	CHAPTER VI.	CHAPTER six.	true	33.36	34.63	24.039557
2035_152373_000002_000000	KINGS OF THE SEVENTH CENTURY.	KINGS OF THE SEVENTH CENTURY.	true	34.82	37.03	18.820412
2035_152373_000003_000000	THE five years of the sixth century, which remained after the death of Hugh II., were filled by Hugh III., son of Dermid, the semi-Pagan.	THE five years of the sixth century, which remained after the death of Hugh two., were filled by Hugh three., son of Dermid, the semi Pagan.	false	38.57	47.83	22.336002
2035_152373_000003_000001	Hugh IV. succeeded (A.D. 599) and reigned for several years; two other kings, of small account, reigned seven years; Donald II. (A.D. 624) reigned sixteen years; Connall and Kellach, brothers, (A.D. 640) reigned jointly sixteen years; they were succeeded (A.D.	Hugh i v. succeeded (a d five hundred ninety nine) and reigned for several years; two other kings, of small account, reigned seven years; Donald the second. (a d six hundred twenty four) reigned sixteen years; Connall and Kellach, brothers, (a d six hundred forty) reigned jointly sixteen years; they were succeeded (a d	false	48.83	73.17	20.63326
2035_152373_000003_000002	656) by Dermid and Blathmac, brothers, who reigned jointly seven years; Shanasagh, son of the former, reigned six years; Kenfala, four; Finnacta, "the hospitable," twenty years, and Loingsech (A.D. 693) eight years.	six hundred fifty six) by Dermid and Blathmac, brothers, who reigned jointly seven years; Shanasagh, son of the former, reigned six years; Kenfala, four; Finnacta, "the hospitable," twenty years, and Loingsech (a d six hundred ninety three) eight years.	false	73.17	93.25	20.2457
2035_152373_000004_000000	Throughout this century the power of the Church was constantly on the increase, and is visible in many important changes.	Throughout this century the power of the Church was constantly on the increase, and is visible in many important changes.	false	94.97	102.07	22.953392
