8842_302203_000000_000000	_This sonnet has four parts, as the ladies in whose person I reply had four forms of answer.	underscore This sonnet has four parts, as the ladies in whose person I reply had four forms of answer.	false	0	5.73	23.98884
8842_302203_000000_000001	And, because these are sufficiently shown above, I stay not to explain the purport of the parts, and therefore I only discriminate them.	And, because these are sufficiently shown above, I stay not to explain the purport of the parts, and therefore I only discriminate them.	false	5.73	14.97	25.400246
8842_302203_000000_000002	The second begins here, "And wherefore is thy grief;" the third here, "Nay, leave our woe;" the fourth, "Also her look."_	The second begins here, "And wherefore is thy grief;" the third here, "Nay, leave our woe;" the fourth, "Also her look."underscore	false	14.97	23.745	24.282436
8842_302203_000001_000000	A few days after this, my body became afflicted with a painful infirmity, whereby I suffered bitter anguish for many days, which at last brought me unto such weakness that I could no longer move.	A few days after this, my body became afflicted with a painful infirmity, whereby I suffered bitter anguish for many days, which at last brought me unto such weakness that I could no longer move.	true	23.745	33.27	23.006493
8842_302203_000001_000001	And I remember that on the ninth day, being overcome with intolerable pain, a thought came into my mind concerning my lady: but when it had a little nourished this thought, my mind returned to its brooding over mine enfeebled body.	And I remember that on the ninth day, being overcome with intolerable pain, a thought came into my mind concerning my lady: but when it had a little nourished this thought, my mind returned to its brooding over mine enfeebled body.	true	33.27	44.38	23.5981
8842_302203_000001_000002	And then perceiving how frail a thing life is, even though health keep with it, the matter seemed to me so pitiful that I could not choose but weep; and weeping I said within myself: "Certainly it must some time come to pass that the very gentle Beatrice will die." Then, feeling bewildered, I closed mine eyes; and my brain began to be in travail as the brain of one frantic, and to have such imaginations as here follow.	And then perceiving how frail a thing life is, even though health keep with it, the matter seemed to me so pitiful that I could not choose but weep; and weeping I said within myself: "Certainly it must some time come to pass that the very gentle Beatrice will die." Then, feeling bewildered, I closed mine eyes; and my brain began to be in travail as the brain of one frantic, and to have such imaginations as here follow.	false	44.93	67.66	22.010427
8842_302203_000002_000000	And at the first, it seemed to me that I saw certain faces of women with their hair loosened, which called out to me, "Thou shalt surely die;" after the which, other terrible and unknown appearances said unto me, "Thou art dead." At length, as my phantasy held on in its wanderings, I came to be I knew not where, and to behold a throng of dishevelled ladies wonderfully sad, who kept going hither and thither weeping.	And at the first, it seemed to me that I saw certain faces of women with their hair loosened, which called out to me, "Thou shalt surely die;" after the which, other terrible and unknown appearances said unto me, "Thou art dead." At length, as my phantasy held on in its wanderings, I came to be I knew not where, and to behold a throng of dishevelled ladies wonderfully sad, who kept going hither and thither weeping.	false	68.06	88.72	22.576815
8842_302203_000002_000001	Then the sun went out, so that the stars showed themselves, and they were of such a colour that I knew they must be weeping: and it seemed to me that the birds fell dead out of the sky, and that there were great earthquakes.	Then the sun went out, so that the stars showed themselves, and they were of such a colour that I knew they must be weeping: and it seemed to me that the birds fell dead out of the sky, and that there were great earthquakes.	false	88.91	100.3	22.892181
8842_302203_000002_000002	With that, while I wondered in my trance, and was filled with a grievous fear, I conceived that a certain friend came unto me and said: "Hast thou not heard?	With that, while I wondered in my trance, and was filled with a grievous fear, I conceived that a certain friend came unto me and said: "Hast thou not heard?	false	100.58	108.57	21.967136
8842_302203_000002_000003	She that was thine excellent lady hath been taken out of life." Then I began to weep very piteously; and not only in mine imagination, but with mine eyes, which were wet with tears.	She that was thine excellent lady hath been taken out of life." Then I began to weep very piteously; and not only in mine imagination, but with mine eyes, which were wet with tears.	true	108.57	118.12	22.528843
