8842_302203_000001_000000	A few days after this, my body became afflicted with a painful infirmity, whereby I suffered bitter anguish for many days, which at last brought me unto such weakness that I could no longer move.	A few days after this, my body became afflicted with a painful infirmity, whereby I suffered bitter anguish for many days, which at last brought me unto such weakness that I could no longer move.
8842_302203_000001_000001	And I remember that on the ninth day, being overcome with intolerable pain, a thought came into my mind concerning my lady: but when it had a little nourished this thought, my mind returned to its brooding over mine enfeebled body.	And I remember that on the ninth day, being overcome with intolerable pain, a thought came into my mind concerning my lady: but when it had a little nourished this thought, my mind returned to its brooding over mine enfeebled body.
8842_302203_000002_000003	She that was thine excellent lady hath been taken out of life." Then I began to weep very piteously; and not only in mine imagination, but with mine eyes, which were wet with tears.	She that was thine excellent lady hath been taken out of life." Then I began to weep very piteously; and not only in mine imagination, but with mine eyes, which were wet with tears.
8842_302203_000002_000005	Then my heart that was so full of love said unto me: "It is true that our lady lieth dead;" and it seemed to me that I went to look upon the body wherein that blessed and most noble spirit had had its abiding-place.	Then my heart that was so full of love said unto me: "It is true that our lady lieth dead;" and it seemed to me that I went to look upon the body wherein that blessed and most noble spirit had had its abiding place.
8842_302203_000002_000007	Wherefore come now unto me who do greatly desire thee: seest thou not that I wear thy colour already?" And when I had seen all those offices performed that are fitting to be done unto the dead, it seemed to me that I went back unto mine own chamber, and looked up towards Heaven.	Wherefore come now unto me who do greatly desire thee: seest thou not that I wear thy colour already?" And when I had seen all those offices performed that are fitting to be done unto the dead, it seemed to me that I went back unto mine own chamber, and looked up towards Heaven.
8842_302203_000002_000008	And so strong was my phantasy, that I wept again in very truth, and said with my true voice: "O excellent soul! how blessed is he that now looketh upon thee!"	And so strong was my phantasy, that I wept again in very truth, and said with my true voice: "O excellent soul! how blessed is he that now looketh upon thee!"
8842_302203_000003_000000	And as I said these words, with a painful anguish of sobbing and another prayer unto Death, a young and gentle lady, who had been standing beside me where I lay, conceiving that I wept and cried out because of the pain of mine infirmity, was taken with trembling and began to shed tears.	And as I said these words, with a painful anguish of sobbing and another prayer unto Death, a young and gentle lady, who had been standing beside me where I lay, conceiving that I wept and cried out because of the pain of mine infirmity, was taken with trembling and began to shed tears.
8842_302203_000003_000001	Whereby other ladies, who were about the room, becoming aware of my discomfort by reason of the moan that she made, (who indeed was of my very near kindred,) led her away from where I was, and then set themselves to awaken me, thinking that I dreamed, and saying: "Sleep no longer, and be not disquieted."	Whereby other ladies, who were about the room, becoming aware of my discomfort by reason of the moan that she made, (who indeed was of my very near kindred,) led her away from where I was, and then set themselves to awaken me, thinking that I dreamed, and saying: "Sleep no longer, and be not disquieted."
8842_302203_000004_000003	Also, after I had recovered from my sickness, I bethought me to write these things in rhyme; deeming it a lovely thing to be known.	Also, after I had recovered from my sickness, I bethought me to write these things in rhyme; deeming it a lovely thing to be known.
8842_302203_000004_000004	Whereof I wrote this poem:--	Whereof I wrote this poem:--
8842_302203_000010_000000	"And I became so humble in my grief, Seeing in her such deep humility, That I said: 'Death, I hold thee passing good Henceforth, and a most gentle sweet relief, Since my dear love has chosen to dwell with thee: Pity, not hate, is thine, well understood. Lo!	"And I became so humble in my grief, Seeing in her such deep humility, That I said: 'Death, I hold thee passing good Henceforth, and a most gentle sweet relief, Since my dear love has chosen to dwell with thee: Pity, not hate, is thine, well understood. Lo!
