1988_147956_000001_000000	ON Sunday morning Otto Fuchs was to drive us over to make the acquaintance of our new Bohemian neighbors.	ON Sunday morning Otto Fuchs was to drive us over to make the acquaintance of our new Bohemian neighbors.
1988_147956_000001_000001	We were taking them some provisions, as they had come to live on a wild place where there was no garden or chicken-house, and very little broken land.	We were taking them some provisions, as they had come to live on a wild place where there was no garden or chicken house, and very little broken land.
1988_147956_000001_000003	We clambered up to the front seat and jolted off past the little pond and along the road that climbed to the big cornfield.	We clambered up to the front seat and jolted off past the little pond and along the road that climbed to the big cornfield.
1988_147956_000002_000000	I could hardly wait to see what lay beyond that cornfield; but there was only red grass like ours, and nothing else, though from the high wagon-seat one could look off a long way.	I could hardly wait to see what lay beyond that cornfield; but there was only red grass like ours, and nothing else, though from the high wagon seat one could look off a long way.
1988_147956_000002_000001	The road ran about like a wild thing, avoiding the deep draws, crossing them where they were wide and shallow.	The road ran about like a wild thing, avoiding the deep draws, crossing them where they were wide and shallow.
1988_147956_000002_000003	They made a gold ribbon across the prairie.	They made a gold ribbon across the prairie.
1988_147956_000002_000004	Occasionally one of the horses would tear off with his teeth a plant full of blossoms, and walk along munching it, the flowers nodding in time to his bites as he ate down toward them.	Occasionally one of the horses would tear off with his teeth a plant full of blossoms, and walk along munching it, the flowers nodding in time to his bites as he ate down toward them.
1988_147956_000003_000001	Their agreement with him was made before they left the old country, through a cousin of his, who was also a relative of Mrs. Shimerda.	Their agreement with him was made before they left the old country, through a cousin of his, who was also a relative of mrs Shimerda.
1988_147956_000003_000004	They could not speak enough English to ask for advice, or even to make their most pressing wants known.	They could not speak enough English to ask for advice, or even to make their most pressing wants known.
1988_147956_000003_000005	One son, Fuchs said, was well-grown, and strong enough to work the land; but the father was old and frail and knew nothing about farming.	One son, Fuchs said, was well grown, and strong enough to work the land; but the father was old and frail and knew nothing about farming.
1988_147956_000004_000000	"If they're nice people, I hate to think of them spending the winter in that cave of Krajiek's," said grandmother.	"If they're nice people, I hate to think of them spending the winter in that cave of Krajiek's," said grandmother.
1988_147956_000004_000001	"It's no better than a badger hole; no proper dugout at all.	"It's no better than a badger hole; no proper dugout at all.
