5536_43359_000000_000000	It is my personal belief, after thirty-five years' experience of it, that there is no such thing as "Christian civilization." I believe that Christianity and modern civilization are opposed and irreconcilable, and that the spirit of Christianity and of our ancient religion is essentially the same.	It is my personal belief, after thirty five years' experience of it, that there is no such thing as "Christian civilization." I believe that Christianity and modern civilization are opposed and irreconcilable, and that the spirit of Christianity and of our ancient religion is essentially the same.	false	0	9.78	21.31002
5536_43359_000001_000000	II.	two.	false	9.78	10.35	25.641378
5536_43359_000001_000001	THE FAMILY ALTAR	THE FAMILY ALTAR	true	10.35	11.59	24.494375
5536_43359_000002_000000	Pre-natal Influence.	Pre natal Influence.	true	12.02	13.545	23.479568
5536_43359_000002_000001	Early Religious Teaching.	Early Religious Teaching.	true	13.545	15.04	21.897833
5536_43359_000002_000002	The Function of the Aged.	The Function of the Aged.	true	15.11	16.53	19.82413
5536_43359_000002_000003	Woman, Marriage and the Family. Loyalty, Hospitality, Friendship.	Woman, Marriage and the Family. Loyalty, Hospitality, Friendship.	false	16.53	22.27	20.813992
5536_43359_000003_000000	The American Indian was an individualist in religion as in war.	The American Indian was an individualist in religion as in war.	true	23.57	27.22	15
5536_43359_000003_000001	He had neither a national army nor an organized church.	He had neither a national army nor an organized church.	true	27.68	30.61	19.57081
5536_43359_000003_000002	There was no priest to assume responsibility for another's soul.	There was no priest to assume responsibility for another's soul.	true	31.04	34.57	21
5536_43359_000003_000003	That is, we believed, the supreme duty of the parent, who only was permitted to claim in some degree the priestly office and function, since it is his creative and protecting power which alone approaches the solemn function of Deity.	That is, we believed, the supreme duty of the parent, who only was permitted to claim in some degree the priestly office and function, since it is his creative and protecting power which alone approaches the solemn function of Deity.	true	35.18	48.55	22.807491
5536_43359_000004_000000	The Indian was a religious man from his mother's womb.	The Indian was a religious man from his mother's womb.	true	48.92	51.58	20.190924
5536_43359_000004_000001	From the moment of her recognition of the fact of conception to the end of the second year of life, which was the ordinary duration of lactation, it was supposed by us that the mother's spiritual influence counted for most. Her attitude and secret meditations must be such as to instill into the receptive soul of the unborn child the love of the "Great Mystery" and a sense of brotherhood with all creation.	From the moment of her recognition of the fact of conception to the end of the second year of life, which was the ordinary duration of lactation, it was supposed by us that the mother's spiritual influence counted for most. Her attitude and secret meditations must be such as to instill into the receptive soul of the unborn child the love of the "Great Mystery" and a sense of brotherhood with all creation.	false	51.59	72.88	21
5536_43359_000004_000002	Silence and isolation are the rule of life for the expectant mother.	Silence and isolation are the rule of life for the expectant mother.	true	73.73	77.35	21.621965
5536_43359_000004_000003	She wanders prayerful in the stillness of great woods, or on the bosom of the untrodden prairie, and to her poetic mind the immanent birth of her child prefigures the advent of a master-man--a hero, or the mother of heroes--a thought conceived in the virgin breast of primeval nature, and dreamed out in a hush that is only broken by the sighing of the pine tree or the thrilling orchestra of a distant waterfall.	She wanders prayerful in the stillness of great woods, or on the bosom of the untrodden prairie, and to her poetic mind the immanent birth of her child prefigures the advent of a master man-a hero, or the mother of heroes-a thought conceived in the virgin breast of primeval nature, and dreamed out in a hush that is only broken by the sighing of the pine tree or the thrilling orchestra of a distant waterfall.	false	77.51	101.77	21.286726
5536_43359_000005_000000	And when the day of days in her life dawns--the day in which there is to be a new life, the miracle of whose making has been intrusted to her, she seeks no human aid.	And when the day of days in her life dawns-the day in which there is to be a new life, the miracle of whose making has been intrusted to her, she seeks no human aid.	true	102.71	111.4	20
5536_43359_000005_000001	She has been trained and prepared in body and mind for this her holiest duty, ever since she can remember.	She has been trained and prepared in body and mind for this her holiest duty, ever since she can remember.	false	111.62	117.49	19
5536_43359_000005_000002	The ordeal is best met alone, where no curious or pitying eyes embarrass her; where all nature says to her spirit: "'Tis love!	The ordeal is best met alone, where no curious or pitying eyes embarrass her; where all nature says to her spirit: "'tis love!	true	117.77	125.97	20.805496
5536_43359_000005_000003	'tis love! the fulfilling of life!" When a sacred voice comes to her out of the silence, and a pair of eyes open upon her in the wilderness, she knows with joy that she has borne well her part in the great song of creation!	'tis love! the fulfilling of life!" When a sacred voice comes to her out of the silence, and a pair of eyes open upon her in the wilderness, she knows with joy that she has borne well her part in the great song of creation!	false	125.97	138.73	22.622286
5536_43359_000006_000000	Presently she returns to the camp, carrying the mysterious, the holy, the dearest bundle!	Presently she returns to the camp, carrying the mysterious, the holy, the dearest bundle!	true	139.52	144.16	21.637093
5536_43359_000006_000001	She feels the endearing warmth of it and hears its soft breathing.	She feels the endearing warmth of it and hears its soft breathing.	true	144.2	147.7	22.15035
5536_43359_000006_000002	It is still a part of herself, since both are nourished by the same mouthful, and no look of a lover could be sweeter than its deep, trusting gaze.	It is still a part of herself, since both are nourished by the same mouthful, and no look of a lover could be sweeter than its deep, trusting gaze.	false	147.86	154.96	21
5536_43359_000007_000000	She continues her spiritual teaching, at first silently--a mere pointing of the index finger to nature; then in whispered songs, bird-like, at morning and evening.	She continues her spiritual teaching, at first silently-a mere pointing of the index finger to nature; then in whispered songs, bird like, at morning and evening.	true	156.2	165.28	21.721006
5536_43359_000007_000001	To her and to the child the birds are real people, who live very close to the "Great Mystery"; the murmuring trees breathe His presence; the falling waters chant His praise.	To her and to the child the birds are real people, who live very close to the "Great Mystery"; the murmuring trees breathe His presence; the falling waters chant His praise.	false	165.68	176.38	21.920128
5536_43359_000008_000000	If the child should chance to be fretful, the mother raises her hand. "Hush! hush!" she cautions it tenderly, "the spirits may be disturbed!" She bids it be still and listen--listen to the silver voice of the aspen, or the clashing cymbals of the birch; and at night she points to the heavenly, blazed trail, through nature's galaxy of splendor to nature's God.	If the child should chance to be fretful, the mother raises her hand. "Hush! hush!" she cautions it tenderly, "the spirits may be disturbed!" She bids it be still and listen-listen to the silver voice of the aspen, or the clashing cymbals of the birch; and at night she points to the heavenly, blazed trail, through nature's galaxy of splendor to nature's God.	false	177.23	197.89	21.84498
5536_43359_000008_000001	Silence, love, reverence,--this is the trinity of first lessons; and to these she later adds generosity, courage, and chastity.	Silence, love, reverence,--this is the trinity of first lessons; and to these she later adds generosity, courage, and chastity.	false	197.99	206.89	20.061745
5536_43359_000009_000000	In the old days, our mothers were single-eyed to the trust imposed upon them; and as a noted chief of our people was wont to say: "Men may slay one another, but they can never overcome the woman, for in the quietude of her lap lies the child!	In the old days, our mothers were single eyed to the trust imposed upon them; and as a noted chief of our people was wont to say: "Men may slay one another, but they can never overcome the woman, for in the quietude of her lap lies the child!	true	208.04	221.7	21.210432
5536_43359_000009_000001	You may destroy him once and again, but he issues as often from that same gentle lap--a gift of the Great Good to the race, in which man is only an accomplice!"	You may destroy him once and again, but he issues as often from that same gentle lap-a gift of the Great Good to the race, in which man is only an accomplice!"	false	221.7	231.31	19.406408
5536_43359_000010_000000	This wild mother has not only the experience of her mother and grandmother, and the accepted rules of her people for a guide, but she humbly seeks to learn a lesson from ants, bees, spiders, beavers, and badgers.	This wild mother has not only the experience of her mother and grandmother, and the accepted rules of her people for a guide, but she humbly seeks to learn a lesson from ants, bees, spiders, beavers, and badgers.	false	232.16	243.82	17
5536_43359_000010_000001	She studies the family life of the birds, so exquisite in its emotional intensity and its patient devotion, until she seems to feel the universal mother-heart beating in her own breast.	She studies the family life of the birds, so exquisite in its emotional intensity and its patient devotion, until she seems to feel the universal mother heart beating in her own breast.	true	244.28	254.59	18
5536_43359_000010_000002	In due time the child takes of his own accord the attitude of prayer, and speaks reverently of the Powers.	In due time the child takes of his own accord the attitude of prayer, and speaks reverently of the Powers.	true	254.96	260.86	21
5536_43359_000010_000003	He thinks that he is a blood brother to all living creatures, and the storm wind is to him a messenger of the "Great Mystery."	He thinks that he is a blood brother to all living creatures, and the storm wind is to him a messenger of the "Great Mystery."	true	261.38	268.21	19.639336
5536_43359_000011_000000	At the age of about eight years, if he is a boy, she turns him over to his father for more Spartan training.	At the age of about eight years, if he is a boy, she turns him over to his father for more Spartan training.	true	269.3	275.77	20.507772
5536_43359_000011_000001	If a girl, she is from this time much under the guardianship of her grandmother, who is considered the most dignified protector for the maiden.	If a girl, she is from this time much under the guardianship of her grandmother, who is considered the most dignified protector for the maiden.	true	275.93	283.15	21.067804
5536_43359_000011_000002	Indeed, the distinctive work of both grandparents is that of acquainting the youth with the national traditions and beliefs.	Indeed, the distinctive work of both grandparents is that of acquainting the youth with the national traditions and beliefs.	true	283.76	289.87	19
5536_43359_000011_000003	It is reserved for them to repeat the time-hallowed tales with dignity and authority, so as to lead him into his inheritance in the stored-up wisdom and experience of the race.	It is reserved for them to repeat the time hallowed tales with dignity and authority, so as to lead him into his inheritance in the stored up wisdom and experience of the race.	false	290.57	300.91	22.447186
5536_43359_000011_000004	The old are dedicated to the service of the young, as their teachers and advisers, and the young in turn regard them with love and reverence.	The old are dedicated to the service of the young, as their teachers and advisers, and the young in turn regard them with love and reverence.	false	301.43	308.77	19
5536_43359_000012_000000	Our old age was in some respects the happiest period of life.	Our old age was in some respects the happiest period of life.	true	310.1	313.425	19
5536_43359_000012_000001	Advancing years brought with them much freedom, not only from the burden of laborious and dangerous tasks, but from those restrictions of custom and etiquette which were religiously observed by all others.	Advancing years brought with them much freedom, not only from the burden of laborious and dangerous tasks, but from those restrictions of custom and etiquette which were religiously observed by all others.	true	313.425	323.8	20
